id,business_name,phone_number,address1,address2,city,state,zip,website_url,confidence_score,is_home_contractor,mailer_category,contractor_license_type_code_desc,processing_status,last_processed
3746,ABELLA WINDOW/GUTTER CLEANING,(206) 234-7973,15501 56th AVE W,,Edmonds,WA,98026,https://www.abellawindow/gutterc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:36
3092,A1 REMODELING & CONST LLC,(541) 400-0172,6004 HWY 30W,,THE DALLES,OR,97058,https://www.a1remodelingandconst.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:19
1615,A & P CARPET CLEANING,(253) 752-5862,4508 N VERDE,,TACOMA,WA,98407,https://www.aandpcarpetcleaning.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:52
529,"2T2 CONSTRUCTION, LLC",(208) 503-3827,PO BOX 1250,,RATHDRUM,ID,83858,"https://www.2t2construction,llc.com",0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:24
3058,A1 ELECTRIC,(509) 952-4937,7001 Occidental,,YAKIMA,WA,98903,https://www.a1electric.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:09
4179,ABT CONSTRUCTION LLC,(206) 488-6036,15631 ASH WAY,APT C212,LYNNWOOD,WA,98087,https://www.abtconstructionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:46
4509,ACE APPLIANCE INSTALLATION LLC,(360) 815-4622,1530 Westview Place,,LYNDEN,WA,98264,https://www.aceapplianceinstalla.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:25
2431,A&A CONSTRUCTION I LLC,(253) 652-8144,31101 116TH AV SE TRLR 24,,AUBURN,WA,98092,https://www.aandaconstructionill.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:58
4933,ACTION SIGNS & BANNERS LLC,(970) 223-2124,PO Box 270096,,FORT COLLINS,CO,80527,https://www.actionsignsandbanner.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:34
2557,A&J CONSTRUCTION,(253) 200-7836,3213 83RD ST S TRLR 12,,LAKEWOOD,WA,98499,https://www.aandjconstruction.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:38
5190,ADEN ENTERPRISES LLC,(253) 302-7132,4858 378TH ST E,,EATONVILLE,WA,98328,https://www.adenenterprisesllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:09:51
2468,A&B PAINTING NW INC,(253) 312-8272,15216 130TH AVENUE CT E,,PUYALLUP,WA,98374,https://www.aandbpaintingnwinc.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:11
1574,A & L CONTRACTOR LLC,(425) 346-4142,4833 106TH ST NE,,MARYSVILLE,WA,98270,https://www.aandlcontractorllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:40
4251,AC/R SERVICES LLC,(206) 391-6765,6212 Central Dr,,MUKILTEO,WA,982754518,https://www.ac/rservicesllc.com,0.84,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:05:07
2430,A&A CONSTRUCTION 7 LLC,(425) 319-9222,711 W CASINO RD,APT 2A6,EVERETT,WA,98204,https://www.aandaconstruction7ll.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:58
2441,A&A GENERAL CONTRACTOR LLC,(206) 841-4055,500 SE EVERETT MALL WAY,B226,EVERETT,WA,98208,https://www.aandageneralcontract.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:01
1201,509 UNDER PRESSURE,(253) 326-9678,814 E 10TH AVE,,SPOKANE,WA,99202,https://www.509underpressure.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:48
4203,AC & E,(206) 234-3595,PO Box 68395,,Seattle,WA,98168,https://www.acande.com,0.84,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:04:53
3363,AAC GENERAL CONSTRUCTION LLC,(503) 828-8124,1565 SW 194TH AVE,,BEAVERTON,OR,97003,https://www.aacgeneralconstructi.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:41
1291,717 REFRIGERATION LLC,(206) 235-1543,17032 WESTSHORE RD,,STANWOOD,WA,98292,https://www.717refrigerationllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:15
1342,911 Facility Maintenance,(283) 830-4864,3007 N VASSAULT ST,,TACOMA,WA,98407,https://www.911facilitymaintenan.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:31
1338,906 CONSTRUCTION LLC,(360) 907-7341,25409 NE MANLEY RD,,BATTLE GROUND,WA,98604,https://www.906constructionllc.com,0.84,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 20:50:29
1611,A & N FLOORING,(253) 258-7088,35703 16TH AVE S APT A306,,FEDERAL WAY,WA,98003,https://www.aandnflooring.com,0.84,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:52
2550,A&I CONSTRUCTION LLC,(503) 267-9675,16087 SE GOOSEHOLLOW DR,,DAMASCUS,OR,97089,https://www.aandiconstructionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:35
4457,ACCURATE HOME SERVICES LLC,(360) 433-7056,4009 NE 95th Circle,,Vancouver,WA,98665,https://www.accuratehomeservices.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:10
1503,A & G CABINETS,(360) 254-3504,9018 NE 119 ST,,VANCOUVER,WA,98662,https://www.aandgcabinets.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:19
4139,ABSOLUTE ROOFING,(425) 314-5610,6229 W MAGNOLIA AVE,,EVERETT,WA,98203,https://www.absoluteroofing.com,0.84,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:34
189,1884 LINE CO,(402) 342-2052,1550 MIKE FAHEY ST,,OMAHA,NE,68102,https://www.1884lineco.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:27
5180,ADDISON GLOBAL INTERIORS INC,(208) 614-9964,15007 Willis Rd.,,Caldwell,ID,83607,https://www.addisonglobalinterio.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:09:48
2565,A&J EXPRESS SERVICES LLC,(626) 392-5270,29524 188TH AVE SE,,KENT,WA,98042,https://www.aandjexpressservices.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:39
2534,A&G NEIMAN CONSTRUCTION,(253) 606-4538,3609 66TH AVE CT NW,,GIG HARBOR,WA,98335,https://www.aandgneimanconstruct.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:30
1056,4TH STREET SIDING CO LLC,(253) 431-1904,1501 128th ST E,,TACOMA,WA,98445,https://www.4thstreetsidingcollc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:04
2647,A&O GENERAL CONTRACTOR INC,(206) 816-4740,4802 S PINE ST,APT 99,TACOMA,WA,98409,https://www.aandogeneralcontract.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:05
3296,AAA MOBILE LOCKSMITH LLC,(425) 217-5975,10615 SE 172nd St Unit W407,,Renton,WA,98055,https://www.aaamobilelocksmithll.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:21
3734,ABEL JR CONSTRUCTION,(253) 534-8188,1114 VIOLET MEADOWS ST S,,TACOMA,WA,98444,https://www.abeljrconstruction.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:33
4501,ACDC ELECTRICAL LLC,(425) 422-8229,729 112TH ST SW Unit D3,,EVERETT,WA,982045061,https://www.acdcelectricalllc.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:06:22
4132,ABSOLUTE REFRIGERATION INC,(509) 338-4594,1252 ORVILLE-BOYD ROAD,PO BOX 1005,PULLMAN,WA,99163,https://www.absoluterefrigeratio.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:32
2500,A&D PRO PAINTING LLC,(253) 355-7178,1807 SHAW RD,,PUYALLUP,WA,98372,https://www.aanddpropaintingllc.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:20
1575,A & L DRILLING AND PUMP,(360) 403-9809,20704 99TH AVE NE,,ARLINGTON,WA,982238980,https://www.aandldrillingandpump.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:40
4529,ACE CONSTRUCTION & EXVTN LLC,(509) 941-4383,211 SOUTH 4TH ST APT A,,YAKIMA,WA,98901,https://www.aceconstructionandex.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:31
857,3SK CONSTRUCTION LLC,(360) 947-5968,PO BOX 1673,,WOODLAND,WA,98674,https://www.3skconstructionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:04
755,365 PAINTING SOLUTIONS,(425) 444-1970,650 BELLEVUE WAY NE,UNIT 3105,BELLEVUE,WA,98004,https://www.365paintingsolutions.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:34
4548,ACE ELECTRIC INC,(509) 366-9723,425 W 47th Ave,,KENNEWICK,WA,99337,https://www.aceelectricinc.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:06:37
528,2S DESIGN LLC,(206) 778-1032,5454 DELRIDGE WAY SW,,SEATTLE,WA,98106,https://www.2sdesignllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:24
3196,AA QUALITY PLUMBING LLC,(360) 601-9213,P O BOX 1050,,CAMAS,WA,98607,https://www.aaqualityplumbingllc.com,0.84,True,Plumbing,PLUMBING CONTRACTOR,completed,2025-08-01 20:59:51
1565,A & K RAILROAD MATERIALS INC,(801) 974-5484,PO BOX 30076,ATTN: JANET WALKER,SALT LAKE CITY,UT,84130,https://www.aandkrailroadmateria.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:37
2530,A&G BUILDERS INC,(206) 412-9994,21939 NE 11TH STREET,,SAMMAMISH,WA,98074,https://www.aandgbuildersinc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:29
906,4 QUALITY IMPROVEMENTS LLC,(360) 990-9996,14601 NW Arabian Way,,SEABECK,WA,98380,https://www.4qualityimprovements.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:18
2461,A&B DRYWALL LLC,(253) 203-8475,8220 19TH AVE E,,TACOMA,WA,98404,https://www.aandbdrywallllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:08
3019,A-Z PLUMBING & MECHANICAL LLC,(360) 865-6377,3148 89TH ST S,,LAKEWOOD,WA,98499,https://www.a-zplumbingandmechan.com,0.84,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:57
1603,A & M QUALITY CONCRETE,(509) 783-9468,5112 W 4TH AVE,,KENNEWICK,WA,99336,https://www.aandmqualityconcrete.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:49
2469,A&B PREMIUM CONCRETE LLC,(503) 530-6609,2609 S ALPINE ST,,CORNELIUS,OR,97113,https://www.aandbpremiumconcrete.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:11
4978,ACUCHI FAMILY CONSTRUCTION LLC,(253) 224-4711,2323 7TH ST SE,APT D204,PUYALLUP,WA,98374,https://www.acuchifamilyconstruc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:47
2074,A M B TOOLS AND EQUIPMENT,(509) 452-7123,1729 S 1ST ST,,YAKIMA,WA,98901,https://www.ambtoolsandequipment.com,0.84,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:54:11
2401,A WEST PACIFIC CONTRS LLC,(510) 314-1177,965 MILDRED LN SE,,SALEM,OR,97306,https://www.awestpacificcontrsll.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:49
3792,ABLAZE PRO PAINTING LLC,(253) 414-5319,5107 203rd Street Ct E,,SPANAWAY,WA,98387,https://www.ablazepropaintingllc.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:51
3479,Aaron's Metal Works,(360) 302-1126,PO Box 2433,,OCEAN SHORES,WA,98569,https://www.aaron'smetalworks.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:16
3183,AA HOUSE IMPROVER LLC,(206) 293-4673,30339 10TH AVE S,,FEDERAL WAY,WA,98003,https://www.aahouseimproverllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:47
472,29 ELEVEN METAL LLC,(360) 410-7731,8789 VINUP ROAD,,LYNDEN,WA,98264,https://www.29elevenmetalllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:08
5220,ADGE MOORMAN CONST INC,(509) 999-4511,6409 E LINCOLN LANE,,SPOKANE,WA,99217,https://www.adgemoormanconstinc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:10:00
2034,A KELLEY DRYWALL & PAINTING,(509) 710-4984,4324 E FAIRVIEW AVE,,SPOKANE,WA,99217,https://www.akelleydrywallandpai.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:59
5325,ADRO'S WELDING & STUFF,(425) 350-4254,17629 158TH PL SE,,MONROE,WA,98272,https://www.adro'sweldingandstuf.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:10:32
3594,ABB SOLUTION LLC,(253) 259-4500,29211 58TH PL S,,AUBURN,WA,98001,https://www.abbsolutionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:50
1833,A Carpenter Son LLC,(360) 239-8691,403 Mckenzie Ave sw,,YELM,WA,98597,https://www.acarpentersonllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:59
1820,A C FENCE BUILDING,(509) 250-3803,9396 BEACON RD NE,,MOSES LAKE,WA,98837,https://www.acfencebuilding.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:54
2697,A&T DREAMS LLC,(425) 281-2458,PO BOX 7207,,BELLEVUE,WA,98008,https://www.aandtdreamsllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:20
4793,ACOUSTI-CO,(360) 420-2847,1200 LINCLON ST SP#192,,BELLINGHAM,WA,98229,https://www.acousti-co.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:07:52
4284,ACC WEST COAST,(707) 746-8028,2990 BAY VISTA COURT STE D,,BENICIA,CA,94510,https://www.accwestcoast.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:17
1144,503 BUILDING LLC,(503) 432-5267,9204 NE WINTERS RD,,CAMAS,WA,98607,https://www.503buildingllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:30
1997,A I M CONSTRUCTION WA LLC,(253) 320-6083,6729 PARK ST E,,FIFE,WA,98424,https://www.aimconstructionwallc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:49
4412,ACCURATE BUILDING SERVICES LLC,(509) 993-7960,1408 WEST ALIVE AVE,,SPOKANE,WA,99205,https://www.accuratebuildingserv.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:57
1783,A BETTER CONTRACTOR LLC,(816) 896-3383,3225 MCLEOD DR STE 100,,LAS VEGAS,NV,89121,https://www.abettercontractorllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:44
2037,A KING'S BUILD LLC,(425) 208-6021,3006 253rd PL SE,,SAMMAMISH,WA,98075,https://www.aking'sbuildllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:54:01
4339,ACCESS LLC,(202) 725-3883,13410 Greenwood Ave N,Apt #202,Bitter Lake,WA,98133,https://www.accessllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:34
4312,ACCENT STOVE & SPA INC,(509) 325-8800,1622 N DIVISION ST,,SPOKANE,WA,99207,https://www.accentstoveandspainc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:26
1664,A & T QUALITY ELECTRIC,(509) 985-9890,4271 N WENAS RD,,SELAH,WA,98942,https://www.aandtqualityelectric.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:52:07
4438,Accurate Electric LLC,(509) 260-0470,PO Box 1081,,ELLENSBURG,WA,98926,https://www.accurateelectricllc.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:06:04
393,212 GENERAL CONTRACTING LLC,(206) 571-8093,16616 SE 261ST,,COVINGTON,WA,98042,https://www.212generalcontractin.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:48
1128,5 STAR WALL TREATMENT,(206) 289-9579,559 Neff Circle,,Burlington,WA,98233,https://www.5starwalltreatment.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:26
2277,A SPRINKLE ABOVE,(509) 669-1542,PO BOX 5125,,WENATCHEE,WA,988015125,https://www.asprinkleabove.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:13
2299,A T H PLUMBING LLC,(253) 432-2961,13824 110TH ST NW,,GIG HARBOR,WA,98329,https://www.athplumbingllc.com,0.84,True,Plumbing,PLUMBING CONTRACTOR,completed,2025-08-01 20:55:19
318,2 DUDES CONSTRUCTION LLC,(425) 330-8571,6516 60TH ST SE,,SNOHOMISH,WA,98290,https://www.2dudesconstructionll.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:36
2373,A UPGRADE FLOORING LLC,(206) 488-4533,14037 205TH AVE NE,,WOODINVILLE,WA,98077,https://www.aupgradeflooringllc.com,0.84,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:42
3342,AAA TRIPLE COAT HRDWD FLOORING,(206) 596-1690,5711 S 129TH ST TRLR # 35,,SEATTLE,WA,98178,https://www.aaatriplecoathrdwdfl.com,0.84,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:35
727,360 PAINTING SOLUTIONS LLC,(425) 444-1970,3020 Issaquah Pine Lake Rd SE,Suite 111,SAMMAMISH,WA,98075,https://www.360paintingsolutions.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:25
5028,ADAIR ENTERPRISES LLC,(206) 799-6229,15922 East Shore Drive,,LYNNWOOD,WA,98087,https://www.adairenterprisesllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:09:02
485,2DG LLC,(541) 206-5176,8400 W. Deschutes Ave,,KENNEWICK,WA,99336,https://www.2dgllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:12
3710,ABCO SALES AND SERVICE,(503) 545-6148,PO BOX 790,,BEAVERCREEK,OR,97004,https://www.abcosalesandservice.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:25
1734,A ADVANCED SEPTIC SERVICES INC,(253) 435-9999,1602 West Valley Hwy S,,Auburn,WA,98001,https://www.aadvancedsepticservi.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:28
4482,ACCURATE STRIPING INC,(360) 687-4887,PO BOX 2617,,BATTLE GROUND,WA,98604,https://www.accuratestripinginc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:18
461,253 ELECTRIC LLC,(253) 448-3210,1309 E 41ST ST,,TACOMA,WA,98404,https://www.253electricllc.com,0.84,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:46:05
2387,A VIRTUAL HUSBAND,(360) 931-5236,4702 NE 157TH CT,,VANCOUVER,WA,98682,https://www.avirtualhusband.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:46
1671,A & V HOMES CONSTRUCTION INC,(360) 518-4532,1323 SE COLUMBIA CREST COURT,,VANCOUVER,WA,98664,https://www.aandvhomesconstructi.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:10
3212,AA&B CONCRETE CORP,(253) 314-7183,10524 BRIDGEPORT WAY SW,,LAKEWOOD,WA,98499,https://www.aaandbconcretecorp.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:56
3806,ABLE CONST & HNDYMN SERV LLC,(509) 435-6662,10520 E 14th Ave,,SPOKANE,WA,99206,https://www.ableconstandhndymnse.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:54
1034,4LH LANDSCAPING INC,(253) 405-7045,P O BOX 1863,,BUCKLEY,WA,98321,https://www.4lhlandscapinginc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:57
403,227 3RD LLC,(253) 381-1107,805 KIRKLAND AVE,SUITE 200,KIRKLAND,WA,98033,https://www.2273rdllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:48
446,241 BUILDS LLC,(509) 430-3235,106 CANYON ST,,RICHLAND,WA,99352,https://www.241buildsllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:00
2344,A TO Z LANDSCAPING AND MAINT,(509) 388-4594,803 E 13th Ave,,KENNEWICK,WA,99337,https://www.atozlandscapingandma.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:33
4092,ABSOLUTE HOMESTEAD SLTNS LLC,(509) 557-9247,100 WEATHERSTONE RD,,OMAK,WA,98841,https://www.absolutehomesteadslt.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:20
3810,ABLE DRYWALL LLC,(360) 658-0189,8825 34TH AVE NE STE L-121,,TULALIP,WA,98271,https://www.abledrywallllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:55
1745,A and T Painting,(509) 830-1849,260 McCredy Ln,,WAPATO,WA,98951,https://www.aandtpainting.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:31
4064,ABSOLUTE DRYWALL & PAINT LLC,(360) 296-5070,5410 Barrett Rd,#B109,FERNDALE,WA,98248,https://www.absolutedrywallandpa.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:11
1616,A & P CONSTRUCTION LLC,(253) 777-2195,10710 SIERRA DR E,,PUYALLUP,WA,98374,https://www.aandpconstructionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:54
4460,Accurate Inc,(425) 876-5330,4315 92nd st ne,,MARYSVILLE,WA,98270,https://www.accurateinc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:10
4259,ACADEMY PAINTING,(425) 508-9320,3610 97th PL NE,,MARYSVILLE,WA,98270,https://www.academypainting.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:10
4461,ACCURATE INST & DSGN LLC,(425) 353-7387,6905 1/2 BROADWAY,,EVERETT,WA,98203,https://www.accurateinstanddsgnl.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:10
925,4 SEASONS HEATING & AIR COND,(360) 736-6288,1515 KRESKY AVE,,CENTRALIA,WA,98531,https://www.4seasonsheatingandai.com,0.84,True,HVAC,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:48:24
5221,ADH CONSTRUCTION LLC,(253) 315-9979,15026 40th Ave W Unit 11-103,,Lynnwood,WA,98087,https://www.adhconstructionllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:10:00
4799,ACOUSTICAL CONST SRVCS INC,(206) 769-7013,11561 OLYMPIC TERRACE AVE NE,,BAINBRIDGE ISLAND,WA,98110,https://www.acousticalconstsrvcs.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:07:53
3300,AAA PAINTING LLC,(509) 899-0691,718 E WHITE BIRCH AVE,,ELLENSBURG,WA,98926,https://www.aaapaintingllc.com,0.84,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:23
1443,A & C GENERAL CONSTRUCTION LLC,(425) 350-1096,1615 208TH ST SE,UNIT 10,BOTHELL,WA,98012,https://www.aandcgeneralconstruc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:01
1426,A & B LAWN MAINTENANCE LLC,(253) 861-4635,16016 89th Ave E,,PUYALLUP,WA,98375,https://www.aandblawnmaintenance.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:56
3977,ABOVE THE REST CONT GUTTER LLC,(360) 438-7504,9636 BEE DEE DR NE,,OLYMPIA,WA,98516,https://www.abovetherestcontgutt.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:45
4016,ABS REMODELG & RESTORATION LLC,(360) 521-1081,9705 SE EVERGREEN HWY,,VANCOUVER,WA,98664,https://www.absremodelgandrestor.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:56
2770,A+ RENOVATIONS LLC,(360) 553-6953,15012 NE 34TH ST,,VANCOUVER,WA,98682,https://www.a+renovationsllc.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:41
584,3 KINGS ENVIRONMENTAL INC,(360) 666-5464,PO BOX 280,,BATTLE GROUND,WA,98604,https://www.3kingsenvironmentali.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:41
2663,A&R HOME & GARDEN SERVICES/LLC,(206) 913-7066,6759 21ST AVE NW,,SEATTLE,WA,98117,https://www.aandrhomeandgardense.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:09
3523,AB CHASE CONSTRUCTION LLC,(541) 993-4835,200 E MAIN STREET,,ENTERPRISE,OR,97828,https://www.abchaseconstructionl.com,0.84,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:29
