id,business_name,city,state,phone_number,contractor_license_number,is_home_contractor,mailer_category,website_url,confidence_score,processing_status,last_processed
229,1ST CHOICE FIRE LLC,BONNEY LAKE,WA,(253) 876-5755,1STCHCF770OF,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:28:01
234,1ST CHOICE HOME SOLUTIONS LLC,LYNNWOOD,WA,(509) 303-9094,1STCHCH779BZ,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:28:17
235,1ST CHOICE INNOVATIONS,SPOKANE,WA,(206) 592-7067,1STCHCI815MT,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:28:24
248,1ST CHOICE R CONSTRUCTION LLC,OLYMPIA,WA,(360) 402-3717,1STCHCR846KR,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:29:13
261,1st Construction Resources LLC,FEDERAL WAY,WA,(206) 276-5863,1STCOCR870CL,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:30:21
262,1ST D&E CONSTRUCTION LLC,Everett,WA,(425) 275-7511,1STDEDC792P5,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:30:25
263,1st Fire Solutions LLC,Puyallup,WA,(253) 277-3298,1STFIFS861DF,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:30:30
264,1ST FLOOR,WESTPORT,WA,(206) 228-4725,1STFL**012QN,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:30:35
266,1st GENESIS CONSTRUCTION LLC,PASCO,WA,(509) 412-0202,1STGEGC811B2,,Handyman,https://1st.net,0.50,completed,2025-07-23 05:30:45
286,1ST SURFACE CREATIVE,SEATTLE,WA,(917) 531-2783,1STSUSC784OM,,Handyman,,0.50,completed,2025-07-23 18:16:19
302,2 BROTHERS INC,BLAINE,WA,(360) 332-6300,2BROTBI945DA,,Handyman,,0.50,completed,2025-07-23 18:17:54
333,2 Monkeys Enterprises,SILVERDALE,WA,(360) 277-7756,2MONKME834KA,,Handyman,,0.50,completed,2025-07-23 18:19:14
350,2 THE POINT LLC,LAKE TAPPS,WA,(206) 861-4380,2POINPL752K9,,,,0.50,completed,2025-07-23 18:21:24
391,211-WLD KILBIRNIE LLC,KIRKLAND,WA,(425) 576-9390,211WLK*771B6,,Handyman,,0.50,completed,2025-07-23 18:25:55
395,215-WLD DOWNFIELD LLC,KIRKLAND,WA,(425) 576-9390,215WLDL778KH,,Handyman,,0.50,completed,2025-07-23 18:27:29
397,21st CENTURY CONSTRUCTION,VALLEY,WA,(509) 991-8137,21STCCC864NH,,Handyman,,0.50,completed,2025-07-23 18:27:37
204,1NE CONSTRUCTION LLC,Auburn,WA,(425) 547-9797,1NECOCL773NM,,,https://1ne.com,0.20,completed,2025-07-23 05:19:04
152,1502-WLD EDMONDS LLC,KIRKLAND,WA,(425) 576-9390,1502WWE844KL,,,https://madeinwashington.com/,0.00,completed,2025-07-23 04:56:22
