business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
BRILLIANCE PTG LLC,BRILLPL773KA,CONSTRUCTION CONTRACTOR,114 23RD AVE APT 302,,SEATTLE,WA,98122,(206) 371-4434,"KING, ISABEL",https://brillianceptgllc.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:39:02.437141,,2025-08-02 05:26:41.256093,,
BRIO CONSTRUCTION LLC,BRIOCCL832JE,CONSTRUCTION CONTRACTOR,6833 Riverdale Dr,,TUMWATER,WA,98501,(360) 791-6848,"Erdahl, Robert Allyn",https://www.brioconstructionllc.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:42:14.941544,,2025-08-02 05:26:41.256093,,
BRITE ELECTRIC LLC,BRITEEL813J9,ELECTRICAL CONTRACTOR,4409 Carstan Loop,,BLAINE,WA,98230,(360) 224-6479,"Welch, Jordan E",https://www.whatcomlocal.com/biz/11428/brite-electric-llc,Electrician,,,0.80,0.80,0.80,,completed,approved_download,2025-08-07 04:43:12.981542,,2025-08-02 05:26:41.256093,,
BRITESCAPE LLC,BRITEL*852D4,CONSTRUCTION CONTRACTOR,930 N 95TH ST,,SEATTLE,WA,98103,(206) 523-7366,"HOBART, ROBERT PRESTON",https://britescape.com,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:44:52.059156,,2025-08-02 05:26:41.256093,,
BRK DRYWALL INC,BRKDRDI834CG,CONSTRUCTION CONTRACTOR,PO BOX 814,,LAKE STEVENS,WA,98258,(425) 343-6231,"KYLE, BRANDON ROBERT",https://brkdrywall.com,Dry Wall,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:45:53.982665,,2025-08-02 05:26:41.256093,,
BROCKMAN BUILDERS INC,BROCKBI961ON,CONSTRUCTION CONTRACTOR,33165 HOFFMAN RD NE,,KINGSTON,WA,98346,(360) 638-1125,"BROCKMAN, PETER JAMES",https://beachstairs.com,Decks & Patios,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:48:45.260705,,2025-08-02 05:26:41.256093,,
BROKEN HOME CONSTRUCTION,BROKEHC783PF,CONSTRUCTION CONTRACTOR,4802 21ST AVE SE,,LACEY,WA,98503,(805) 428-3509,"CHEVALIER, JEREMY JAMES",https://brokenhomeconstruction.com/,Bathroom/Kitchen Remodel,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 04:49:26.389003,,2025-08-02 05:26:41.256093,,
BRONZE HEATING AND AIR LLC,BRONZHA819N7,ELECTRICAL CONTRACTOR,9522 29th St CT E,,EDGEWOOD,WA,98371,(253) 642-6039,"CORBIT, BRONZE",https://bronzehvac.com,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:51:54.575519,,2025-08-02 05:26:41.256093,,
BRONZE HEATING AND AIR LLC,BRONZHA804RG,CONSTRUCTION CONTRACTOR,9522 29th St CT E,,EDGEWOOD,WA,98371,(253) 642-6039,"CORBIT, BRONZE ALLEN",https://bronzehvac.com,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:51:16.394161,,2025-08-02 05:26:41.256093,,
BROOKS PLUMBING CO,BROOKPC793NR,PLUMBING CONTRACTOR,4250 MARTIN WAY E,STE 105 PMB 286,OLYMPIA,WA,98516,(360) 956-7220,"LIGHTFOOT, PAUL ALBERT",https://brooksplumbingco.com,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:53:17.558071,,2025-08-02 05:26:41.256093,,
BROS AIR LLC,BROSAAL753DC,CONSTRUCTION CONTRACTOR,24605 MORGAN ST,,BLACK DIAMOND,WA,98010,(206) 474-6568,"BOHOUTDINOV, PAVLO",https://brosairllc.com/,Heating and Cooling,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:55:43.678945,,2025-08-02 05:26:41.256093,,
BROTHERS PAINTING,BROTHP*873N6,CONSTRUCTION CONTRACTOR,1901  E 64TH STREET,,TACOMA,WA,98404,(253) 226-1471,"AYALA, ADRIAN AVITIA",https://www.brospaint.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:00:41.026028,,2025-08-02 05:26:41.256093,,
BROWN BUILDING CONTRACTORS,BROWNBC967MA,CONSTRUCTION CONTRACTOR,4708 Pacific Ave SE Suite B,,Lacey,WA,98503,(360) 459-1043,"BROWN, MICHAEL",https://brownbuildingcontractors.com/contact/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 05:03:25.090831,,2025-08-02 05:26:41.256093,,
BROWN'S INTERIORS INC,BROWNII055LW,CONSTRUCTION CONTRACTOR,623 SW 153RD ST,,SEATTLE,WA,981662216,(206) 248-3707,"BROWN, JAMES A",https://brownsinteriorsinc.com,Flooring,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:05:56.303452,,2025-08-02 05:26:41.256093,,
BROWN'S PLUMBING & PUMPS INC,BROWNPP764K9,PLUMBING CONTRACTOR,1717 GROVE ST,,MARYSVILLE,WA,98270,(360) 659-1002,"BROWN, GEOFFREY ROGER",https://www.brownsplumb.com/,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:06:15.137297,,2025-08-02 05:26:41.256093,,
BROWNING CONSTRUCTION INC,BROWNCI982JN,CONSTRUCTION CONTRACTOR,PO BOX 943,,MARYSVILLE,WA,98270,(425) 737-9767,"BROWNING, PATRICK MICHAEL",http://browningconstructioninc.com/contact-us,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 05:07:27.163671,,2025-08-02 05:26:41.256093,,
BROWNSTONE L&H,BROWNL*753BW,CONSTRUCTION CONTRACTOR,222 N 15TH ST #2,,MOUNT VERNON,WA,98273,(360) 333-7738,"GONZALES-ROMERO, FIDEL DANIEL",https://brownstonelh.com/,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:08:38.856288,,2025-08-02 05:26:41.256093,,
BRUCE'S ROOFING LLC,BRUCERL964L9,CONSTRUCTION CONTRACTOR,27605 SE 401ST STREET,,ENUMCLAW,WA,98022,(360) 825-1356,"SPRAGUE, BRUCE HOWARD",https://brucesroofing.com,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:09:36.776339,,2025-08-02 05:26:41.256093,,
BRUNETTE MASONRY INC,BRUNEMI964BG,CONSTRUCTION CONTRACTOR,8305 135TH STREET E,,PUYALLUP,WA,98373,(253) 848-8603,"BRUNETTE, JEFFREY C",https://brunettemasonry.com,Masonry,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:10:47.618124,,2025-08-02 05:26:41.256093,,
BRUSH & HAMMER LLC,BRUSHHL803MA,CONSTRUCTION CONTRACTOR,1056 Riepma Ave,,OAK HARBOR,WA,98277,(360) 632-8460,"Saunders, Nathan Tyler",https://www.brushandhammerllc.com/,Painting,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 05:11:14.215469,,2025-08-02 05:26:41.256093,,
BRUSH N ROLL PAINTING CO LLC,BRUSHNR877ME,CONSTRUCTION CONTRACTOR,33530 1ST WAY S STE 102,,FEDERAL WAY,WA,98003,(206) 629-2364,"VARGAS, CLAUDIA RAMOS",https://www.bnrpainting.com/reviews,Painting,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 05:11:39.992594,,2025-08-02 05:26:41.256093,,
BRUTSKY BUILDS LLC,BRUTSBL783ON,CONSTRUCTION CONTRACTOR,2018 156th Ave NE,Building F Suite 132,Bellevue,WA,98007,(206) 316-9937,"BRUTSKY, ERIK",https://brutskybuilds.com,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 05:12:33.634785,,2025-08-02 05:26:41.256093,,
BRYANT CONSTRUCTION LLC,BRYANCL792JW,CONSTRUCTION CONTRACTOR,7606 ILLAHEE RD NE,,BREMERTON,WA,98311,(360) 525-8029,"BRYANT, BRANDI MICHELLE",https://bryantconstructionwa.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:13:29.576009,,2025-08-02 05:26:41.256093,,
BRYANT CONSTRUCTION LLC,BRYANCL769MZ,PLUMBING CONTRACTOR,7606 ILLAHEE RD NE,,BREMERTON,WA,98311,(360) 525-8029,"BRYANT, CHRISTOPHER MAX",https://bryantconstructionwa.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 05:13:06.412698,,2025-08-02 05:26:41.256093,,
BTBI LLC,BTBILL*799M1,CONSTRUCTION CONTRACTOR,16919 112TH PL NE,,BOTHELL,WA,98011,(425) 750-7758,"LEVIN, NICKLAUS ERIC",https://btbirenovations.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:35:22.718503,,2025-08-02 05:26:41.256093,,
BUCHANAN GENERAL CONTR CO,BUCHAGC159CF,CONSTRUCTION CONTRACTOR,"2200 112th Ave NE, Suite 160",,BELLEVUE,WA,98004,(425) 462-1326,"BUCHANAN, DENNIS S",https://buchanangc.com/,General Contractor,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 02:37:49.067185,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF BOTHELL,BUDGEBB852B7,CONSTRUCTION CONTRACTOR,22833 bothell everett hwy,ste 102,Bothell,WA,98021,(425) 892-9173,"DEVRIES, RYAN CARL",https://www.budgetblinds.com/bothell/,Blinds,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:41:29.971716,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF FEDERAL WAY,BUDGEBF864NG,CONSTRUCTION CONTRACTOR,3913 SW 321ST ST,,FEDERAL WAY,WA,98023,(253) 336-5779,"MOORHEAD, MICHAEL PAUL",https://www.budgetblinds.com/federalway/,Blinds,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 02:41:54.297489,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF GIG HARBOR,BUDGEBG885M4,CONSTRUCTION CONTRACTOR,7010 27TH ST W,,UNIVERSITY PLACE,WA,98466,(253) 858-5855,"PEACH, WILLIAM BENNETT",https://www.budgetblinds.com/gigharbor/who-we-are/what-we-do/,Blinds,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:42:23.838349,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF MILL CREEK,BUDGEBM772P7,CONSTRUCTION CONTRACTOR,9915 7TH AVE SE,,EVERETT,WA,98208,(425) 263-9138,"MILLER, AARON JAY",https://www.budgetblinds.com/millcreek/community-connection/offers/,Blinds,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:42:47.305071,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF POULSBO,BUDGEBP951BS,CONSTRUCTION CONTRACTOR,1016 NE FOREST ROCK LN #125,,POULSBO,WA,98370,(360) 779-3500,"MANN, NATHAN Jared",https://www.budgetblinds.com/poulsbo/,Blinds,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:43:46.134872,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF SEATTLE & REN,BUDGEBS770DU,CONSTRUCTION CONTRACTOR,8802 122nd Ave Ne,,KIRKLAND,WA,98034,(206) 262-0387,"SCHROEDER, LADONNA LORAIN",https://www.budgetblinds.com/renton/,Blinds,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 02:44:12.131256,,2025-08-02 05:26:41.256093,,
BUDGET BLINDS OF STEILACOOM,BUDGEBS826Q8,CONSTRUCTION CONTRACTOR,22916 57TH AVE E,,SPANAWAY,WA,98387,(253) 777-3801,"NICHOLS, TYLER D",https://www.budgetblinds.com/steilacoom-wa/community-connection/why-us/,Blinds,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:44:29.827304,,2025-08-02 05:26:41.256093,,
BUEHLER HOMES LLC,BUEHLHL027LJ,CONSTRUCTION CONTRACTOR,528 DOVER PT LN NE,,Olympia,WA,98506,(360) 789-0114,"BUEHLER, MICHAEL DANIEL",https://buehlerhomesllc.com,Home Builder,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:47:48.427906,,2025-08-02 05:26:41.415704,,
BUILDER NICK LLC,BUILDNL775R8,CONSTRUCTION CONTRACTOR,5253 18TH AVE NE,,SEATTLE,WA,98105,(206) 471-3533,"YACKLEY, NICHOLAS MICHAEL",https://buildernick.com/,Bathroom/Kitchen Remodel,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 02:57:43.923905,,2025-08-02 05:26:41.415704,,
BUILDER'S INTERIORS INC,BUILDIL923C5,CONSTRUCTION CONTRACTOR,13420 NE 177TH PL,,WOODINVILLE,WA,98072,(425) 488-7777,"MORTENSON, TY JERRID",https://buildersinteriors.com,Flooring,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:57:53.464865,,2025-08-02 05:26:41.415704,,
BUILDERS SERVICE COMPANY,BUILDSC027JN,CONSTRUCTION CONTRACTOR,3902 W VALLEY HWY N #402,,AUBURN,WA,98001,(253) 856-1605,"RUPPEL, MASON",https://buildersservicecompany.com,Roofing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:58:33.609720,,2025-08-02 05:26:41.415704,,
BUILDXPERTS INC,BUILDI*772Q7,CONSTRUCTION CONTRACTOR,5305 Lakemont Blvd. SE,#1524,Bellevue,WA,98006,(425) 389-9100,"DAOBER, MOSHE",https://www.buildxpertsinc.com/,Bathroom/Kitchen Remodel,,,0.80,0.80,0.80,,completed,approved_download,2025-08-07 03:10:02.781828,,2025-08-02 05:26:41.415704,,
BUILT RIGHT ECO WORKSHOP LLC,BUILTRE805OW,CONSTRUCTION CONTRACTOR,1609 S SHERIDAN AVE,,TACOMA,WA,98405,(407) 497-8439,"LAUZON, JONATHAN PAUL",https://builtrtecoworkshop.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:13:01.478253,,2025-08-02 05:26:41.415704,,
BUL PRO PAINTING LLC,BULPRPP842LO,CONSTRUCTION CONTRACTOR,7638 13th STREET SE,,LAKE STEVENS,WA,98258,(425) 524-7429,"ILIEV, ILIAN M",https://www.bulpropainting.com/,Painting,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:15:15.724740,,2025-08-02 05:26:41.415704,,
BULLJOHNSON PLUMBING LLC,BULLJPL787NB,PLUMBING CONTRACTOR,221 RUSSELL ROAD,,SNOHOMISH,WA,98290,(425) 760-1450,"JOHNSON, BENJAMIN GEORGE",https://www.bulljohnsonfarms.com/,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:17:48.757141,,2025-08-02 05:26:41.415704,,
BUMBLE ROOFING OF SOUTH SOUND,BUMBLRS756BB,CONSTRUCTION CONTRACTOR,7701 S SUNRAY DR,,TACOMA,WA,98465,(253) 327-3750,"EDRINGTON, CLAYTON DEVON",https://bumbleroofing.com/south-sound/,Roofing,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 03:19:44.952115,,2025-08-02 05:26:41.415704,,
BUMBLEBEE SERVICES INC,BUMBLSI778JR,CONSTRUCTION CONTRACTOR,9414 PIPELINE RD E,,PUYALLUP,WA,98371,(253) 267-1690,"SEARLES, MATTHEW JAMES",https://bumblebeeservice.com/service-areas/,Septic Services,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:20:08.605636,,2025-08-02 05:26:41.415704,,
BUNDY CARPETS INC,BUNDYCI945DA,CONSTRUCTION CONTRACTOR,615 STATE AVE,,MARYSVILLE,WA,98270,(360) 659-0663,"BUNDY, DARYN ANDREW",https://bundycarpets.com,Flooring,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:20:37.884573,,2025-08-02 05:26:41.415704,,
BURGESS CONSTRUCTION,BURGEC*796C5,CONSTRUCTION CONTRACTOR,8327 164TH ST SE,,SNOHOMISH,WA,98296,(425) 791-5281,"BURGESS, ARTHUR BLAINE",https://burgessconstructionllc.com,Decks & Patios,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:24:24.476465,,2025-08-02 05:26:41.415704,,
BURKE ELECTRIC LLC,BURKEEL022BA,ELECTRICAL CONTRACTOR,12065 44th Pl S,,Tukwila,WA,98178,(425) 644-0351,"BURKE, RANDALL W",https://www.burkeelectric.com/,Electrician,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:26:12.354225,,2025-08-02 05:26:41.415704,,
BURKE HOME AND GARDEN SERV LLC,BURKEHG823MU,CONSTRUCTION CONTRACTOR,19252 SE,268th Street,Covington,WA,98042,(425) 351-4249,"BURKE, ALLEN MICHAEL",https://burkehomeandgardenservices.com/contact/,Gutter Cleaning,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:27:20.906789,,2025-08-02 05:26:41.415704,,
BURL,BURL***761NL,CONSTRUCTION CONTRACTOR,9550 AURORA AVE N,STE B,SEATTLE,WA,98103,(425) 247-0006,"ROLAND, SHAWN",https://www.burlseattle.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:28:04.182510,,2025-08-02 05:26:41.415704,,
BURRIS ELECTRIC LLC,BURRIEL923DL,ELECTRICAL CONTRACTOR,4810 Pt Fosdick Dr NW #305,,GIG HARBOR,WA,98335,(253) 649-4190,"BURRIS, STEPHEN",https://www.burriselectricllc.com/,Electrician,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 03:30:19.124108,,2025-08-02 05:26:41.415704,,
BURTON ELECTRIC LLC,BURTOEL84017,ELECTRICAL CONTRACTOR,PO BOX 522,,UNION,WA,98592,(360) 471-7664,"Burton, Brenann C",https://www.burton-electric.com/contact/,Electrician,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:31:33.496532,,2025-08-02 05:26:41.415704,,
BUSBY JUNK REMOVAL LLC,BUSBYJR905DD,CONSTRUCTION CONTRACTOR,11821 124th Ave NE,,KIRKLAND,WA,98034,(877) 404-5865,"NOREEN, CRAIG MARC",https://www.busbyjunkremoval.com/,Junk Removal,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:32:09.310066,,2025-08-02 05:26:41.415704,,
Barbo's Plumbing LLC,BARBOPL795MP,PLUMBING CONTRACTOR,406 89TH AVE SW,,OLYMPIA,WA,98512,(360) 584-9290,"BARBO, DANIEL EVAN",https://barbosplumbing.com/,,,,0.90,,0.90,,completed,approved_download,2025-08-04 04:50:43.535998,,2025-08-02 05:26:40.200384,,
Baywood Landscaping,BAYWOL*890DG,CONSTRUCTION CONTRACTOR,27370 Baywood Dr NE,,KINGSTON,WA,98346,(360) 731-2541,"Ramirez, Jose Ruben",https://baywoodlandscaping-wa.com/,Landscaping,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:15:20.983471,,2025-08-02 05:26:40.345739,,
Beacon Hill Glass LLC,BEACOHG870B3,CONSTRUCTION CONTRACTOR,6940 Beacon Avenue South,,SEATTLE,WA,98108,(206) 372-4186,"TABLIT, MOSES B",https://www.beaconhillglass.com/,Window/Glass Repair,,,0.90,0.95,0.90,,completed,approved_download,2025-08-04 07:37:26.384542,,2025-08-02 05:26:40.345739,,
Bell Homes LLC,BELLHHL842DW,CONSTRUCTION CONTRACTOR,4634 Guide Meridian,,BELLINGHAM,WA,98226,(360) 961-2711,"Bell, Christopher Shane",https://www.bellhomesconstruction.com/,Home Builder,,,0.80,0.90,0.80,,completed,approved_download,2025-08-04 08:20:04.288660,,2025-08-02 05:26:40.487499,,
Belliss Homes LLC,BELLIHL864MA,CONSTRUCTION CONTRACTOR,PO BOX 894,,MAPLE VALLEY,WA,98038,(206) 940-0212,"Pettit, Todd J",https://www.bellisssuncadia.com/about,Home Builder,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 08:39:46.937340,,2025-08-02 05:26:40.487499,,
Bennett Contracting LLC,BENNECL831BF,CONSTRUCTION CONTRACTOR,16611 48th Ave W A-1,,EDMONDS,WA,98026,(360) 633-5055,"Bennett, Brandon Lee",https://bennettcontracting.com/project-inquiry/,Bathroom/Kitchen Remodel,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 09:01:44.194983,,2025-08-02 05:26:40.487499,,
Benny's Construction,BENNYC*880DK,CONSTRUCTION CONTRACTOR,2610 241ST PLACE SW,,BRIER,WA,98036,(425) 583-6799,"Novoa, Benjamin",https://www.bennysconstructionwa.com/services,Roofing,,,0.80,0.95,0.80,,completed,approved_download,2025-08-04 09:03:15.211931,,2025-08-02 05:26:40.487499,,
Big Dog Electric LLC,BIGDODE854NJ,ELECTRICAL CONTRACTOR,9420 234th Ave E,,BUCKLEY,WA,98321,(253) 470-3109,"Merrill, Bryan",https://www.bigdogelectricllc.com/page3,Electrician,,,0.90,0.95,0.90,,completed,approved_download,2025-08-06 02:45:46.347231,,2025-08-02 05:26:40.667892,,
Big Fish Construction LLC,BIGFIFC902JH,CONSTRUCTION CONTRACTOR,7715 John Dower Road W,,Lakewood,WA,98499,(360) 244-0107,"Landeros Hoggard, Laurie Ann",https://bigfishconstruction.com,Home Builder,,,0.80,0.70,0.80,,completed,approved_download,2025-08-06 02:46:04.209179,,2025-08-02 05:26:40.667892,,
Bio Decon Solutions LLC,BIODEDS873KS,CONSTRUCTION CONTRACTOR,1907 96th Ave Ct E,,EDGEWOOD,WA,98371,(360) 393-5660,"Barkley, Scott David",https://biodeconsolutions.com/,Restoration Cleaning,,,0.80,0.75,0.80,,completed,approved_download,2025-08-06 03:28:48.063328,,2025-08-02 05:26:40.667892,,
Black Bear Spa LLC,BLACKBS872OW,CONSTRUCTION CONTRACTOR,670 E. Underline RD,,BELFAIR,WA,98528,(877) 992-2772,"Acker, Tyree Danyle",https://bbspa.biz/contact.htm,Pools and Spas,,,0.80,1.00,0.80,,completed,approved_download,2025-08-06 03:34:31.277131,,2025-08-02 05:26:40.831308,,
Black Hills Tree Service LLC,BLACKHT865CF,CONSTRUCTION CONTRACTOR,805 Wilson Rd Nw,,OLYMPIA,WA,98502,(360) 866-8598,"Johnson, Paul Edward",https://www.lawnstarter.com/olympia-wa-tree-care,Tree Service,,,0.90,0.50,0.90,,completed,approved_download,2025-08-06 03:34:01.842985,,2025-08-02 05:26:40.831308,,
Bowers Plumbing LLC,BOWERPL854MA,CONSTRUCTION CONTRACTOR,14611 Meridian E,SUITE C,PUYALLUP,WA,98373,(253) 218-1410,"Bowers, Joseph Michael",https://bowersplumbingllc.com/,Plumbing,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 03:52:28.418406,,2025-08-02 05:26:41.110732,,
Bowers Plumbing LLC,BOWERPL782D3,PLUMBING CONTRACTOR,P.O. BOX 73114,,PUYALLUP,WA,98373,(253) 218-1410,"BOWERS, JOSEPH MICHAEL",https://bowersplumbingllc.com/,Plumbing,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 03:51:48.850804,,2025-08-02 05:26:41.110732,,
Brakebill Construction Inc,BRAKECI811J6,CONSTRUCTION CONTRACTOR,533 Grant Ave S,,RENTON,WA,98057,(425) 214-3376,"BRAKEBILL, STEPHEN WRIGHT",https://www.brakebillconstruction.com/about-1,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 04:04:05.344506,,2025-08-02 05:26:41.110732,,
Brooks' Comfort Zone,BROOKCZ872K4,CONSTRUCTION CONTRACTOR,11938 Avellana Cir NW,,SILVERDALE,WA,98383,(360) 643-0539,"Wilson, Brooks Kendall",https://brookscomfortzone.com,Heating and Cooling,,,0.95,1.00,0.95,,completed,approved_download,2025-08-07 04:53:56.088854,,2025-08-02 05:26:41.256093,,
Buddha Builders LLC,BUDDHBL825QB,CONSTRUCTION CONTRACTOR,24531 NE 8th st,,SAMMAMISH,WA,98074,(425) 312-3553,"ATKINSON, COLBURN CARL",https://buddhabuilders.com,Decks & Patios,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:40:35.388008,,2025-08-02 05:26:41.256093,,
Buddy the Electrician,BUDDYE*781CS,ELECTRICAL CONTRACTOR,7603 131st St Ct E,,PUYALLUP,WA,98373,(253) 720-2952,"Kaech, Buddy J",https://www.puyallupelectrician.com/,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 02:40:56.939913,,2025-08-02 05:26:41.256093,,
Budget Blinds of Port Orchard,BUDGEBP860Q5,CONSTRUCTION CONTRACTOR,PO BOX 379,,OLALLA,WA,98359,(253) 514-3205,"Allen, Gregory P",https://www.budgetblinds.com/portorchard/,Blinds,,,0.85,0.60,0.85,,completed,approved_download,2025-08-07 02:43:20.836146,,2025-08-02 05:26:41.256093,,
Building Momentum,BUILDM*890C8,CONSTRUCTION CONTRACTOR,5010 Greenwood Ave N,,SEATTLE,WA,98103,(206) 781-7622,"McIntosh, Layne Varner",http://www.buildingmomentumseattle.com/,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:04:45.161924,,2025-08-02 05:26:41.415704,,
Button Plumbing & Heating LLC,BUTTOPH796ON,PLUMBING CONTRACTOR,100 Andover Park West,Suite 150  # 240,SEATTLE,WA,98188,(425) 271-4289,"BUTTON, JAMES C",https://buttonplumbingco.com,Plumbing,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:34:29.631004,,2025-08-02 05:26:41.415704,,
C & R ELECTRIC INC,CRELEI*415DW,ELECTRICAL CONTRACTOR,919 SW 150TH ST #A,,BURIEN,WA,98166,(206) 937-3654,"GARTIN, CECIL W",https://www.crelectric.net/,Electrician,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:50:45.880010,,2025-08-02 05:26:41.562493,,
C & R LANDSCAPE SERVICES,CRLANS*095B4,CONSTRUCTION CONTRACTOR,PO BOX 70,,WOODINVILLE,WA,98072,(425) 481-4995,"POPE, ROBERT EARL",https://candrlandscapes.com/about-us,Landscaping,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:51:31.055769,,2025-08-02 05:26:41.562493,,
C & S CONSTRUCTION LLC,CSCONL*989D9,CONSTRUCTION CONTRACTOR,3256 S 360TH St,,AUBURN,WA,98001,(253) 661-9980,"MCCABE, CASEY",https://www.candsconstructionllc.com/contact-us-for-repairs,Decks & Patios,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:52:22.331929,,2025-08-02 05:26:41.562493,,
C A ADAMS LLC,CADAMAL888K9,CONSTRUCTION CONTRACTOR,110 NW CANAL ST,,SEATTLE,WA,98107,(206) 498-2480,"ADAMS, CHARLES ALBERT",https://caadams.com,Bathroom/Kitchen Remodel,,,0.85,0.80,0.85,,completed,approved_download,2025-08-07 03:53:24.576649,,2025-08-02 05:26:41.562493,,
C HORJES CONSTRUCTION INC,CHORJHC934DH,CONSTRUCTION CONTRACTOR,PO BOX 297,,GIG HARBOR,WA,98335,(253) 606-6762,"HORJES, CHARLES W",https://horjesconstruction.com/,Home Builder,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 03:59:36.196268,,2025-08-02 05:26:41.562493,,
C LES PLUMBING LLC,CLESPLP797NW,PLUMBING CONTRACTOR,20328 SE 248TH ST,,MAPLE VALLEY,WA,98038,(425) 432-0422,"CHURCH, SHERI A",https://clesplumbing.com,Plumbing,,,0.85,1.00,0.85,,completed,approved_download,2025-08-07 04:02:09.658468,,2025-08-02 05:26:41.562493,,
