id,business_name,phone_number,address_line_1,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,contractor_license_type_code_desc,processing_status,last_processed
2919,A-FFIX LLC,(206) 284-6226,,SEATTLE,WA,,https://www.a-ffixllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:26
2921,A-Fix Service Inc,(206) 257-2151,,Auburn,WA,,https://www.a-fixserviceinc.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:58:26
2922,A-GAME COURTS LLC,(503) 390-2112,,GERVAIS,OR,,https://www.a-gamecourtsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:28
2926,A-J'S PAINTING & MORE LLC,(360) 442-8206,,Longview,WA,,https://www.a-j'spaintingandmore.com,0.85,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:28
2928,A-K TREE SERVICE,(509) 431-7535,,OAKVILLE,WA,,https://www.a-ktreeservice.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:30
2930,A-LINE ASPHALT MAINTENANCE INC,(360) 576-6814,,VANCOUVER,WA,,https://www.a-lineasphaltmainten.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:30
2932,A-LINE CONCRETE PUMPING LLC,(509) 710-0300,,SPOKANE VALLEY,WA,,https://www.a-lineconcretepumpin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:31
2933,A-LINE CONTRACTING & ELECT LLC,(360) 826-2539,,MOUNT VERNON,WA,,https://www.a-linecontractingand.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:58:31
2935,A-LINE INVESTMENT LLC,(208) 610-0697,,Spokane,WA,,https://www.a-lineinvestmentllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:31
2943,A-MAX SECURITY SOLUTIONS INC,(503) 245-3653,,Beaverton,OR,,https://www.a-maxsecuritysolutio.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:34
2944,A-MEN BUILDERS INC,(253) 226-9449,,AUBURN,WA,,https://www.a-menbuildersinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:34
2946,A-OKAY INSTALLATION INC,(253) 948-8182,,ROY,WA,,https://www.a-okayinstallationin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:34
2950,A-ONE ORNAMENTAL IRONWORKS,(206) 715-9947,,SEATTLE,WA,,https://www.a-oneornamentalironw.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:36
2951,A-ONE REFRIGERATION & HTG INC,(509) 586-7613,,PASCO,WA,,https://www.a-onerefrigerationan.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:36
2952,A-ONE REFRIGERATION & HTG INC,(509) 586-7613,,KENNEWICK,WA,,https://www.a-onerefrigerationan.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:58:37
2953,A-PEX DESIGN SERVICES INC,(425) 493-9680,,MUKILTEO,WA,,https://www.a-pexdesignservicesi.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:37
2954,A-PEX FLOOR COVERING,(971) 203-4995,,SAINT HELENS,OR,,https://www.a-pexfloorcovering.com,0.85,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:37
2955,A-PHASE ELECTRIC LLC,(206) 769-9200,,SEATTLE,WA,,https://www.a-phaseelectricllc.com,0.85,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:58:37
2956,A-PLUS GARAGE DOOR SERVICES,(509) 863-7906,,SPOKANE,WA,,https://www.a-plusgaragedoorserv.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:37
2963,A-PLUS WATER SERVICES INC,(360) 435-0839,,ARLINGTON,WA,,https://www.a-pluswaterservicesi.com,0.85,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 20:58:40
2969,A-R Construction & Fab. LLC,(509) 303-8942,,KENNEWICK,WA,,https://www.a-rconstructionandfa.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:42
2970,A-SHA GENERAL CONTRACTOR LLC,(206) 771-8496,,RENTON,WA,,https://www.a-shageneralcontract.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:42
2971,A-SHARP,(206) 403-6118,,SEATTLE,WA,,https://www.a-sharp.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:42
2974,A-STEP FORWARD WOODWORKS LLC,(425) 315-5884,,EVERETT,WA,,https://www.a-stepforwardwoodwor.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:43
2977,A-TEAM ASPHALT LLC,(253) 365-1283,,SUMNER,WA,,https://www.a-teamasphaltllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:45
2979,A-TEAM CONTRACTORS INC,(760) 758-5777,,OCEANSIDE,CA,,https://www.a-teamcontractorsinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:45
2985,A-TEAM HOME SERVICES,(253) 831-6732,,UNIVERSITY PL,WA,,https://www.a-teamhomeservices.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:46
2986,A-TEAM INTERIORS LLC,(360) 420-2072,,BOW,WA,,https://www.a-teaminteriorsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:46
2994,A-TEAM REPAIR & RENOVATE LLC,(360) 970-3894,,ROCHESTER,WA,,https://www.a-teamrepairandrenov.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:49
2997,A-TEC INC,(509) 928-5400,,SPOKANE VALLEY,WA,,https://www.a-tecinc.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:58:51
3000,A-TECH CONSULTING INC,(206) 430-1896,,SEATTLE,WA,,https://www.a-techconsultinginc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:51
3002,A-TECH HOMES,(360) 510-2106,,FERNDALE,WA,,https://www.a-techhomes.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:52
3003,A-TEMP HEATING & COOLING INC,(503) 650-5014,,CLACKAMAS,OR,,https://www.a-tempheatingandcool.com,0.85,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:52
3005,A-TURF INC,(716) 632-8413,,BUFFALO,NY,,https://www.a-turfinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:52
3007,A-Z CARPENTRY,(609) 805-8285,,AUBURN,WA,,https://www.a-zcarpentry.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:54
3009,A-Z CONSTRUCTION,(509) 763-7797,,WENATCHEE,WA,,https://www.a-zconstruction.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:54
3011,A-Z CONSTRUCTION SOLUTIONS LLC,(206) 629-6415,,RENTON,WA,,https://www.a-zconstructionsolut.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:55
3015,A-Z HOUSE LLC,(253) 263-3308,,KENT,WA,,https://www.a-zhousellc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:55
3021,A-Z RENOVATIONS,(206) 470-9429,,MARYSVILLE,WA,,https://www.a-zrenovations.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:58
3022,A-ZCONCRETE LLC,(253) 281-8015,,GIG HARBOR,WA,,https://www.a-zconcretellc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:58
3024,A. ALEXANDER HANDYMN SRVC LLC,(360) 689-4387,,PORT ORCHARD,WA,,https://www.a.alexanderhandymnsr.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:58
3033,A.L.S. TILE AND STONE,(360) 463-2210,,OLYMPIA,WA,,https://www.a.l.s.tileandstone.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:01
3037,A.R.M. ELECTRIC INC,(360) 568-1529,,SNOHOMISH,WA,,https://www.a.r.m.electricinc.com,0.85,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:03
3038,A.ROD PAVERS INSTALLATION LLC,(813) 992-4896,,KENMORE,WA,,https://www.a.rodpaversinstallat.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:03
3043,A/V DESIGNS,(360) 789-0567,,OLYMPIA,WA,,https://www.a/vdesigns.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:04
3046,A1 AFFORDABLE,(360) 609-7696,,VANCOUVER,WA,,https://www.a1affordable.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:06
3048,A1 ASBESTOS LLC,(509) 782-8889,,Wenatchee,WA,,https://www.a1asbestosllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:06
3050,A1 BLINDS LLC,(425) 275-6881,,MILL CREEK,WA,,https://www.a1blindsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:06
3052,A1 CLEANING SERVICES INC,(509) 993-9027,,SPOKANE,WA,,https://www.a1cleaningservicesin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:07
3053,A1 COMMERCIAL CLEANING LLC,(509) 948-1193,,RICHLAND,WA,,https://www.a1commercialcleaning.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:07
3063,A1 GARAGE DOOR SERVICES LLC,(317) 360-4871,,LYNNWOOD,WA,,https://www.a1garagedoorservices.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:10
3064,A1 GARAGE DOOR SPECIALIST,(360) 770-8951,,OAK HARBOR,WA,,https://www.a1garagedoorspeciali.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:10
3065,A1 GARAGE DOOR SPECIALIST LLC,(360) 770-8951,,OAK HARBOR,WA,,https://www.a1garagedoorspeciali.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:10
3071,A1 HANDYPRO GENERAL CNTR LLC,(360) 831-6604,,VANCOUVER,WA,,https://www.a1handyprogeneralcnt.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:13
3073,A1 HEATING & AIR CONDTNG LLC,(206) 228-6583,,AUBURN,WA,,https://www.a1heatingandaircondt.com,0.85,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:13
3075,A1 HOME REPAIR,(253) 625-6704,,PUYALLUP,WA,,https://www.a1homerepair.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:13
3079,A1 LOCKSMITH TACOMA,(253) 278-3188,,TACOMA,WA,,https://www.a1locksmithtacoma.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:15
3080,A1 MARINE LLC,(360) 472-0717,,FRIDAY HARBOR,WA,,https://www.a1marinellc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:15
3087,A1 PARKING LOT STRIPING INC,(509) 304-8047,,YAKIMA,WA,,https://www.a1parkinglotstriping.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:18
3093,A1 Repairs,(360) 532-9176,,ABERDEEN,WA,,https://www.a1repairs.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:19
3098,A1 ROOTER INC,(503) 338-9476,,ASTORIA,OR,,https://www.a1rooterinc.com,0.85,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 20:59:21
3100,A1 ROOTER LLC,(208) 546-1060,,CLARKSTON,WA,,https://www.a1rooterllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:21
3104,A1 SIDING,(509) 669-9376,,WENATCHEE,WA,,https://www.a1siding.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:22
3107,A1 Superior,(509) 607-0766,,ELLENSBURG,WA,,https://www.a1superior.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:24
3108,A1 TREE SERVICE,(509) 768-4804,,SPOKANE,WA,,https://www.a1treeservice.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:24
3110,A1 TREE SERVICE LLC,(509) 688-9210,,DEER PARK,WA,,https://www.a1treeservicellc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:24
3112,A1 XTERIOR MAINTENANCE LLC,(509) 699-6566,,WENATCHEE,WA,,https://www.a1xteriormaintenance.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:25
3114,A1-KST Lndscpg & Const LLC,(425) 271-6728,,RENTON,WA,,https://www.a1-kstlndscpgandcons.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:25
3120,A1DESIGNBUILD,(360) 734-5249,,BELLINGHAM,WA,,https://www.a1designbuild.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:27
3121,A1PAINTING LLC,(206) 403-7907,,KENT,WA,,https://www.a1paintingllc.com,0.85,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:28
3125,A2 METALS LLC,(503) 771-2000,,Milwaukie,OR,,https://www.a2metalsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:28
3127,A24 MASONRY LLC,(719) 200-2385,,TACOMA,WA,,https://www.a24masonryllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:30
3140,A2Z PAINTING,(253) 896-1439,,TACOMA,WA,,https://www.a2zpainting.com,0.85,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:33
3143,A2Z SERVICES,(253) 826-1480,,SUMNER,WA,,https://www.a2zservices.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:34
3144,A2Z TILE,(206) 482-5422,,SEATTLE,WA,,https://www.a2ztile.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:34
3146,A3T CONSTRUCTION LLC,(916) 601-3609,,MILL CREEK,WA,,https://www.a3tconstructionllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:36
3150,AA ALLBAUGH COMPLETE HOMES,(425) 941-3431,,KIRKLAND,WA,,https://www.aaallbaughcompleteho.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:36
3154,AA ASPHALTING LLC,(253) 939-0214,,SUMNER,WA,,https://www.aaasphaltingllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:37
3156,AA BUILDERS LLC,(917) 818-1721,,Everett,WA,,https://www.aabuildersllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:39
3158,AA Complete Solutions LLC,(877) 241-3540,,PORT TOWNSEND,WA,,https://www.aacompletesolutionsl.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:39
3161,AA CONSTRUCTION & PLUMBING LLC,(208) 596-7893,,DEARY,ID,,https://www.aaconstructionandplu.com,0.85,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:41
3165,AA CONSTRUCTION QUALITY LLC,(253) 508-3145,,AUBURN,WA,,https://www.aaconstructionqualit.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:41
3171,AA CREATIONS LLC,(425) 542-1313,,Arlington,WA,,https://www.aacreationsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:44
3173,AA DEFINED EXTERIORS INC,(425) 679-6188,,EDMONDS,WA,,https://www.aadefinedexteriorsin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:44
3174,AA ELECTRIC CO INC,(360) 675-2203,,OAK HARBOR,WA,,https://www.aaelectriccoinc.com,0.85,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:44
3175,AA ENHANCED STRUCTURES LLC,(509) 212-3426,,KENNEWICK,WA,,https://www.aaenhancedstructures.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:44
3180,AA GROUNDED SRVC ELECTRIC INC,(360) 981-6267,,POULSBO,WA,,https://www.aagroundedsrvcelectr.com,0.85,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:45
3181,AA HANDYWORKS,(425) 343-5715,,EVERETT,WA,,https://www.aahandyworks.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:47
3182,AA Heating & Air Conditioning,(253) 961-5349,,PUYALLUP,WA,,https://www.aaheatingandaircondi.com,0.85,True,HVAC,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:47
3184,AA LANDSCAPING LLC,(425) 864-5325,,RENTON,WA,,https://www.aalandscapingllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:47
3190,AA Northwest,(509) 304-7046,,CLE ELUM,WA,,https://www.aanorthwest.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:48
3191,AA PATIO COVERS LLC,(253) 840-3383,,PUYALLUP,WA,,https://www.aapatiocoversllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:50
3194,AA Property Maintenance LLC,(509) 886-3366,,EAST WENATCHEE,WA,,https://www.aapropertymaintenanc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:50
3199,AA RENOVATION LLC,(360) 608-5152,,VANCOUVER,WA,,https://www.aarenovationllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:51
3202,AA ROOFING & CONSTRUCTION LLC,(425) 414-9909,,Kent,WA,,https://www.aaroofingandconstruc.com,0.85,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:53
3208,AA TREE SERVICE INC,(206) 412-7722,,Kent,WA,,https://www.aatreeserviceinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:54
3216,AA2 REPAIR & MAINTENANCE LLC,(253) 224-2176,,TACOMA,WA,,https://www.aa2repairandmaintena.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:57
3222,AAA ALL CITY CONTRACTING LLC,(253) 826-6700,,LOGANVILLE,GA,,https://www.aaaallcitycontractin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:59
3223,AAA ASPHALT PAVING 1 INC,(253) 854-0179,,KENT,WA,,https://www.aaaasphaltpaving1inc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:59
3226,AAA BACKFLOW ASY TSTNG/SVC LLC,(425) 870-9792,,Camano Island,WA,,https://www.aaabackflowasytstng/.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:00
3233,AAA CLEANING SERVICES LLC,(253) 507-8731,,TACOMA,WA,,https://www.aaacleaningservicesl.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:02
3234,AAA COATINGS LLC,(509) 548-1818,,WENATCHEE,WA,,https://www.aaacoatingsllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:02
3239,AAA Contractors Inc,(253) 839-8853,,KENT,WA,,https://www.aaacontractorsinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:03
3240,AAA DRAIN PROS LLC,(509) 251-5852,,Colbert,WA,,https://www.aaadrainprosllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:05
3241,AAA Electric LLC,(360) 620-3466,,POULSBO,WA,,https://www.aaaelectricllc.com,0.85,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:05
3249,AAA FAITH SERVICES,(253) 779-9872,,TACOMA,WA,,https://www.aaafaithservices.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:06
3251,AAA FIRE PROTECTION INC,(206) 284-1721,,SEATTLE,WA,,https://www.aaafireprotectioninc.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:08
3253,AAA FIVE STAR PLBG SYS & SRVCS,(425) 344-2448,,MARYSVILLE,WA,,https://www.aaafivestarplbgsysan.com,0.85,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 21:00:08
3257,AAA FRAMING LLC,(253) 331-9078,,PUYALLUP,WA,,https://www.aaaframingllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:09
3267,AAA HARDWOOD FLOORS LLC,(253) 583-4470,,TACOMA,WA,,https://www.aaahardwoodfloorsllc.com,0.85,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:12
3268,AAA Heating & AC,(253) 630-9224,,KENT,WA,,https://www.aaaheatingandac.com,0.85,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:12
3274,AAA HEATING/REFRIGERATION LLC,(253) 630-9224,,Renton,WA,,https://www.aaaheating/refrigera.com,0.85,True,HVAC,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:14
3276,AAA HOME SERVICES,(425) 999-5562,,BELLEVUE,WA,,https://www.aaahomeservices.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:15
3277,AAA HVAC LLC,(206) 355-0442,,LYNNWOOD,WA,,https://www.aaahvacllc.com,0.85,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:15
3279,AAA KARTAK CO,(425) 438-8000,,Everett,WA,,https://www.aaakartakco.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:15
3280,AAA KARTAK GLASS & CLOSET CORP,(425) 844-8555,,Everett,WA,,https://www.aaakartakglassandclo.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:17
3281,AAA KARTAK STOREFRONT/GLZG INC,(425) 844-8555,,Everett,WA,,https://www.aaakartakstorefront/.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:17
3283,AAA LANDSCAPE & GARDENING INC,(206) 226-2618,,AUBURN,WA,,https://www.aaalandscapeandgarde.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:17
3284,AAA LOCKSMITH & SECURITY CNSLT,(206) 448-5625,,SEATTLE,WA,,https://www.aaalocksmithandsecur.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:17
3289,AAA Maintenance and Repair,(425) 923-7263,,ARLINGTON,WA,,https://www.aaamaintenanceandrep.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:18
3293,AAA METAL WORX,(425) 232-0379,,CAMANO ISLAND,WA,,https://www.aaametalworx.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:20
3298,AAA Olympia Appliance Serv LLC,(360) 280-5356,,OLYMPIA,WA,,https://www.aaaolympiaappliances.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:21
3303,AAA PLUS MASONRY & TILE,(253) 460-7711,,UNIVERSITY PLACE,WA,,https://www.aaaplusmasonryandtil.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:23
3306,AAA PROPERTIES INC,(360) 609-3465,,Vancouver,WA,,https://www.aaapropertiesinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:24
3307,AAA PROPERTY SERVICES LLC,(253) 208-8130,,SPOKANE,WA,,https://www.aaapropertyservicesl.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:24
3308,AAA PUMP & WELL DRILLING,(425) 239-8769,,MONROE,WA,,https://www.aaapumpandwelldrilli.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:24
3310,AAA PUMP & WELL DRILLING,(425) 239-8769,,MONROE,WA,,https://www.aaapumpandwelldrilli.com,0.85,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:00:26
3312,AAA QUALITY CONCRETE,(206) 714-8628,,FEDERAL WAY,WA,,https://www.aaaqualityconcrete.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:26
3315,AAA QUALITY PAINTING LLC,(425) 273-6990,,Monroe,WA,,https://www.aaaqualitypaintingll.com,0.85,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:27
3320,AAA RESIDENTIAL FRAMING LLC,(206) 679-1769,,DES MOINES,WA,,https://www.aaaresidentialframin.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:29
3329,AAA SEPTIC SERVICE LLC,(360) 687-8960,,BATTLE GROUND,WA,,https://www.aaasepticservicellc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:32
3330,AAA SERVICES INC,(253) 359-8626,,TACOMA,WA,,https://www.aaaservicesinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:32
3331,AAA SIDING LLC,(253) 218-9916,,AUBURN,WA,,https://www.aaasidingllc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:32
3334,AAA SUPERCLEAN INC,(360) 657-2692,,MARYSVILLE,WA,,https://www.aaasupercleaninc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:33
3338,AAA TREE ARBORISTS,(360) 763-6421,,EDMONDS,WA,,https://www.aaatreearborists.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:35
3343,AAA URETHANE INC,(208) 357-7418,,SHELLEY,ID,,https://www.aaaurethaneinc.com,0.85,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:36
3345,AAA WATER HEATERS INC,(425) 922-0333,,SEATTLE,WA,,https://www.aaawaterheatersinc.com,0.85,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 21:00:36
