business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at
A VETERAN HANDYMAN LLC,VETERVH789JR,CONSTRUCTION CONTRACTOR,13207 BINGHAM AVE E,,TACOMA,WA,98446,(253) 820-0226,"HOFFMAN, DAMON ANDREW",https://aveteranhandymanllc.com/,Handyman,"A Veteran Handyman LLC specializes in modernizing homes through various renovation and repair services, including kitchen and bath remodels, home additions, and flooring.","Home Renovation, Kitchen and Bath Remodeling, Interior and Exterior Painting, Flooring Installation, Fencing Services",0.66,0.50,0.90,,completed,pending_review,2025-07-24 04:59:11.955247,,2025-07-22 23:37:37.460889
A&A GENERAL CONSTRUCTION,GENERGC783PK,CONSTRUCTION CONTRACTOR,1110 E 52ND ST,,TACOMA,WA,98404,(253) 886-6486,"CASTRO, ALEJANDRA",https://fencecontractortacomawa.com/,Fencing,"NW A&A General Construction is a reliable fence contractor in Tacoma, WA, specializing in fence installation, deck and railing services, as well as garbage clean-up and junk removal.","Fence Installation, Decks and Railings, Garbage Clean Ups, Junk Removal",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:00:01.120738,,2025-07-22 23:37:37.460889
A&G HANDYMAN LLC,AGHANHL772KT,CONSTRUCTION CONTRACTOR,15523 52ND PL W,,EDMONDS,WA,98026,(425) 244-7576,"LOPEZ MONTIEL, GILBERTO",https://www.aandghandymanllc.com/,Handyman,"A&G Handyman LLC provides a variety of handyman services including painting, appliance installations, and repairs for kitchens and bathrooms.","Bathroom Repairs, Appliance Installations, Interior Painting, Kitchen Repairs, Organizing, Door and Lock Installations, Furniture Assembling",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:00:26.348380,,2025-07-22 23:37:37.460889
A+ CONSTRUCTION DEBRIS,CONSTCD821QZ,CONSTRUCTION CONTRACTOR,6267 Mt Baker Hwy,,DEMING,WA,98244,(360) 599-1501,"Arnold, Jennifer Lee",https://apluscleanups.com/,Demolition,"A+ Construction Debris specializes in demolition and debris removal services in the Deming, WA area, focusing on both residential and commercial projects.","Debris Removal, Demolition Services, Construction Cleanup, Junk Removal",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:01:36.420272,,2025-07-22 23:37:37.460889
A+ SEPTIC & PLUMBING SERVICE,ASEPTPS055MM,CONSTRUCTION CONTRACTOR,7225 PACIFIC AVE SE,,OLYMPIA,WA,98503,(360) 491-2900,"GRIMSLEY-LAVERGNE, TERESA R",https://www.aplusplumbing.com/,Plumbing,"A+ Septic & Plumbing Service provides trusted, reliable, and professional plumbing and septic services to homeowners in Olympia, WA, and surrounding areas.","Plumbing, Septic Services, HVAC, Electrical Work",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:01:45.525508,,2025-07-22 23:37:37.460889
A+ SERVICES,ASERV**771C2,PLUMBING CONTRACTOR,7225 PACIFIC AVE SE,,OLYMPIA,WA,98503,(360) 491-2900,"GRIMSLY, TERESA",https://www.aplusplumbing.com/,Plumbing,"A+ Services provides trusted, reliable, and professional plumbing services along with HVAC, electrical, and septic work to homeowners in Olympia, WA and surrounding areas.","Plumbing, HVAC, Electrical, Septic",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:01:49.156469,,2025-07-22 23:37:37.460889
A-1 EXTERIOR LLC,1EXTEEL816LJ,CONSTRUCTION CONTRACTOR,2318 S 284TH PL,,FEDERAL WAY,WA,98003,(206) 335-2386,"OLMEDA MENA, SALVADOR",https://www.a1exteriorllc.com/,Painting,A-1 Exterior LLC is a licensed and insured contractor specializing in residential and commercial painting and remodeling services in the Seattle area.,"Exterior Painting, Interior Painting, Complete House Remodel, Bathroom Remodeling, Kitchen Remodeling, Roof Replacement & Repair, Stair Repair, Siding Installation and Replacement, Gutter Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:01:59.481451,,2025-07-22 23:37:37.460889
A-1 LANDSCAPING & CONST INC,A1LANCI056DP,CONSTRUCTION CONTRACTOR,20607 SR 9 SE,,SNOHOMISH,WA,98296,(425) 402-9900,"IQBAL, NAEEM",https://www.a1land.com/,Landscaping,"A-1 Landscaping and Construction Inc is a flexible, innovative and results-oriented developer of residential and commercial property, specializing in the creation of sports fields, parks, play areas, infrastructure projects, wetlands, and road projects.","Excavation & Underground Utilities, Architectural & Structural Concrete, Landscape & Irrigation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:02:09.918754,,2025-07-22 23:37:37.460889
A-1 MOBILE LOCK & KEY INC,A1MOBML926P9,CONSTRUCTION CONTRACTOR,1956 S BURLINGTON BLVD,,BURLINGTON,WA,98233,(360) 293-7736,"OLSON, ANDREW JOHN",https://a1mobilelock.com/contact-us/,Locksmithing,"A-1 Mobile Lock & Key provides a range of locksmith services including lockouts, high security equipment installations, and more, ensuring peace of mind for their customers.","Lockouts, High security equipment installations, Access control, Automotive locksmith services, CCTV installation, Residential and commercial locksmith services, Safe services",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:02:15.888181,,2025-07-22 23:37:37.460889
A-1 Professional Flooring LLC,1PROFPF833LR,CONSTRUCTION CONTRACTOR,19010 79th Ave Ct. E,,PUYALLUP,WA,98375,(253) 229-2866,"MORALES, VIRIDIANA",https://www.a1professionalflooring.com/,Flooring,"A-1 Professional Flooring LLC is a local, family-owned business in Puyallup, WA, specializing in flooring installation and remodeling services for residential and commercial properties.","Tile Installation, Floor Installation, Floor Replacement, Bathroom Remodeling, Kitchen Remodeling, Home Remodeling",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:02:20.044081,,2025-07-22 23:37:37.460889
A-ACTION GROUP UTILITIES INC,AACTIGU990OM,CONSTRUCTION CONTRACTOR,620 93rd ave se,,OLYMPIA,WA,98501,(360) 870-4970,"POTTER, BENNETT F",https://www.co.cowlitz.wa.us/1616/Licensed-Septic-Installers,Septic Services,"A-ACTION GROUP UTILITIES INC is a licensed contractor specializing in septic system services, operating in the Olympia, WA area and surrounding counties.","Septic system installation, Septic system maintenance, Septic tank pumping, Septic system inspections",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:02:38.504730,,2025-07-22 23:37:37.460889
A-ADVANCED SEPTIC SERVICES INC,ADVANSS814MA,ELECTRICAL CONTRACTOR,1602 WEST VALLEY HWY S,,Auburn,WA,98001,(253) 435-9999,"GUNIA, JOSHUA B",https://aadvancedservices.com/,Septic Services,"A Advanced Septic Services Inc specializes in septic tank pumping, drain cleaning, and construction services, providing reliable solutions for residential and commercial septic needs.","Septic Tank Pumping, Drain Cleaning, Drain Field Restoration, Electrical Installation & Repair, Civil Construction & Design",0.60,0.40,0.90,,completed,pending_review,2025-07-24 05:02:47.501936,,2025-07-22 23:37:37.460889
A-BELL EXCAVATING,BELLEE*812PN,CONSTRUCTION CONTRACTOR,PO BOX 815,,GRAHAM,WA,98338,(253) 896-0043,"BURRIS, ADAM EUGENE",https://www.abellsepticpumping.com/contact-us,Septic Services,"A-Bell Excavating Inc. offers professional septic services including installation, pumping, maintenance, and inspection in Puyallup, WA and surrounding areas.","Septic tank installation, Septic tank pumping, Septic system maintenance, Septic system inspection",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:02:50.528681,,2025-07-22 23:37:37.460889
A-FFIX LLC,AFFIXL*015KS,CONSTRUCTION CONTRACTOR,4040 34TH AVE W,,SEATTLE,WA,98199,(206) 284-6226,"SCHOONMAKER, BRUCE WAYNE",https://www.earthquakeprepared.com/,Earthquake Retrofit,"A-FFIX LLC is Seattle's most experienced earthquake retrofit contractor, specializing in home earthquake retrofit and seismic preparedness since 1999.","Home Earthquake Retrofit, Seismic Preparedness, Automatic Gas Shut-Off Valve Installation, Fastening and Securing Appliances",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:02:55.138611,,2025-07-22 23:37:37.460889
A-LINE ASPHALT MAINTENANCE INC,ALINEAM933DT,CONSTRUCTION CONTRACTOR,PO BOX 873516,,VANCOUVER,WA,98687,(360) 576-6814,"GETCH, JASON LEE",https://alineasphalt.com/,Concrete,"A-Line Asphalt Maintenance, Inc. is a full-service parking lot maintenance company serving the Portland/Vancouver area since 2004, specializing in asphalt services.","Sealcoating, Crack Sealing, Paving, Asphalt Repair, Signage Installation, Striping & Marking, Wheel Stops, Sweeping",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:03:06.593090,,2025-07-22 23:37:37.460889
A-QUALITY HEATING & AC LLC,QUALIHA791CQ,CONSTRUCTION CONTRACTOR,16006 73RD Dr SE,,SNOHOMISH,WA,98296,(425) 418-0585,"Zahina, Jared David",https://reviews.birdeye.com/a-quality-heating-and-air-conditioning-llc-166804099607814,HVAC,"A-Quality Heating and Air Conditioning LLC provides professional HVAC services including heating, air conditioning, ventilation, maintenance, installation, and replacement services, with over 40 years of experience in Snohomish County.","Heating installation and repair, Air conditioning installation and repair, Ventilation services, Maintenance services, Replacement services",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:03:31.864001,,2025-07-22 23:37:37.460889
A-QUICK PRESSURE WASHING LLC,QUICKPW782LL,CONSTRUCTION CONTRACTOR,30837 STATE ROUTE 20,,SEDRO WOOLLEY,WA,98284,(360) 420-9114,"CAVANAUGH, SOFIA BIANCA",https://aquickpressurewashing.com/about/,Cleaning,"A-Quick Pressure Washing LLC is a family-owned pressure washing service dedicated to providing quality and efficient cleaning solutions for homes and businesses in Skagit, Whatcom, Island, and Snohomish County.","Pressure Washing, House Washing, Roof Cleaning, Roof Moss Removal, Gutter Cleaning, Solar Panel Cleaning, Window Cleaning, Concrete Sealing, Gutter Guard Installation, Christmas Light Installation, Commercial Power Washing",0.74,0.63,0.90,,completed,pending_review,2025-07-24 05:03:39.840965,,2025-07-22 23:37:37.460889
A/C ELECTRICAL INC,ACELEEI961JF,ELECTRICAL CONTRACTOR,PO BOX 44465,,TACOMA,WA,98448,(253) 820-8612,"ESCALANTE, ANDREW L",https://www.acelectricalinc.com/contact/,Electrical,"A/C Electrical, Inc. is an electrical contractor based in Tacoma, WA, providing services to both residential and commercial clients in Western Washington.","Electrical installations, Hot tub electrical inspections, Multi-family electrical services, Residential electrical services, Commercial electrical services",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:04:13.776645,,2025-07-22 23:37:37.591709
A1 GARAGE DOOR SPECIALIST LLC,A1GARGD794QQ,CONSTRUCTION CONTRACTOR,4494 MONKEY HILL RD,,OAK HARBOR,WA,98277,(360) 770-8951,"KERNER, JOHN MICHAEL",https://www.thespringking.net/,Windows & Doors,"A1 Garage Door Specialist LLC offers expert garage door repair, installation, and maintenance services in Oak Harbor, WA, with a focus on residential clients.","Garage Door Installation, Garage Door Repair, Garage Door Opener Installation, Garage Door Spring Replacement, Garage Door Motor Services",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:04:30.041070,,2025-07-22 23:37:37.591709
A1 GUTTERS LLC,A1GUTGL802DQ,CONSTRUCTION CONTRACTOR,250 Boblett St,,BLAINE,WA,982304002,(360) 332-1633,"Bruneau, Michael Scott",https://a-1gutter.com/,Roofing,"A1 GUTTERS LLC specializes in seamless gutters, gutter repairs, and gutter cleaning services. Family owned and operated since 1989, they provide high-quality services to homeowners in Blaine, WA and surrounding areas.","Seamless Gutter Installation, Gutter Repairs, Gutter Cleaning, Moss Treatment",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:04:26.547511,,2025-07-22 23:37:37.591709
A1 INTEGRITY INC,A1INTII840NK,CONSTRUCTION CONTRACTOR,2415 E FOURTH PLAIN BLVD,,VANCOUVER,WA,98661,(360) 254-3554,"THOMAS, DYLAN JOHN",https://window-cleaning-services.cmac.ws/a1-integrity-window-cleaning/2180/,Windows & Doors,"A1 Integrity is a family-owned window cleaning company serving the Vancouver/Portland Metro area, offering various services including roof moss removal and solar panel cleaning.","Window Cleaning, Roof Moss Removal, Solar Panel Cleaning, Holiday Light Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:04:34.647207,,2025-07-22 23:37:37.591709
A2Z CONSTRUCTION SERVICES LLC,A2ZCOCS811QO,CONSTRUCTION CONTRACTOR,1318 CHESTNUT ST,APT A,EVERETT,WA,98201,(425) 286-5544,"GONZALEZ CHAVEZ, SALVADOR",https://a2zconstructionservicesllc.com/,Kitchen & Bath,"A2Z Construction Services LLC offers expert remodeling and construction services in Everett, WA, specializing in kitchen and bathroom renovations, drywall, flooring, and painting.","Kitchen Remodeling, Bathroom Remodeling, Drywall Installation, Flooring Installation, Painting",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:05:00.717742,,2025-07-22 23:37:37.591709
AA ASPHALTING LLC,AAASPI*223DF,CONSTRUCTION CONTRACTOR,14720 Puyallup ST,,SUMNER,WA,98390,(253) 939-0214,"JEWETT, JEFFREY R",https://www.aaasphalting.com/,Concrete,"AA Asphalting provides expert asphalt and concrete restoration, paving, and specialty services for cities, municipalities, utilities, commercial businesses, and residential clients.","Asphalt Restoration, Concrete Restoration, Paving Services, Specialty Services",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:05:18.171443,,2025-07-22 23:37:37.591709
AA DECON,AADECD*784OL,CONSTRUCTION CONTRACTOR,1331 MEADOR AVE SUITE J-105,,Bellingham,WA,98229,(360) 230-8337,"TILL, RODNEY EDWARD",https://aadeconwa.com/,Remediation,"AA Decon is a Washington State Department of Health certified contractor specializing in the cleanup of clandestine drug labs, including methamphetamine and fentanyl contamination, as well as asbestos surveys and mold remediation.","Clandestine Drug Lab Cleanup, Asbestos Surveys and Abatement, Mold Testing and Remediation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:05:27.349968,,2025-07-22 23:37:37.591709
AA ELECTRIC CO INC,AAELEEC913R9,ELECTRICAL CONTRACTOR,PO BOX 1034,,OAK HARBOR,WA,98277,(360) 675-2203,"MCANINCH, BENJAMIN G",https://aaelectricoakharbor.com/,Electrical,"AA Electric Co. Inc. in Oak Harbor specializes in residential and commercial electrical services, including repairs and installations.","Electrical repair, Wiring fixes, Smart home installations, Emergency electrical services",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:05:30.374391,,2025-07-22 23:37:37.591709
AA PATIO COVERS LLC,AAPATPC921MP,CONSTRUCTION CONTRACTOR,PO Box 731805,,PUYALLUP,WA,98373,(253) 840-3383,"HOSIER, CHADWICK OWEN",https://aapatiocovers.com/,Windows & Doors,"AA Patio Covers LLC specializes in selling and installing quality aluminum patio covers throughout the Pacific Northwest, offering various styles to fit different budgets and needs.","Aluminum Patio Covers, Polycarbonate Panel Covers, Pergola Systems, Free Estimates",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:05:47.871083,,2025-07-22 23:37:37.591709
AA WINDOW & GUTTER CLEANING,AAWINWG962DB,CONSTRUCTION CONTRACTOR,11020 120th Ave NE,,KIRKLAND,WA,98033,(425) 821-3814,"VANDENBRINK, BRETT ALAN",https://aawindowgutter.com/kirkland-gutter-cleaning,Windows & Doors,"AA Window & Gutter Cleaning provides professional window, gutter, roof, and driveway cleaning services in the Seattle and Portland areas, with a satisfaction guarantee and free estimates.","Window Cleaning, Gutter Cleaning, Roof Cleaning, Driveway Cleaning, Solar Panel Cleaning, Recurring Maintenance",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:06:03.884673,,2025-07-22 23:37:37.591709
AAA 1,AAA1***067QC,CONSTRUCTION CONTRACTOR,1816 286TH ST E,,ROY,WA,985809597,(253) 377-3800,"SONNENBERG, DEREK VON",https://aaa1roofing.com/,Roofing,"AAA #1 Roofing provides residential and commercial roofing services in and around Pierce County, WA, with a focus on quality workmanship and customer satisfaction.","Roof Maintenance, Free Roof Inspections, Leak Detection, Gutter Cleaning, Moss Removal, Waterproofing, Emergency Tarps, Roof Repairs, Roof Replacement, Chimney Repair",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:06:15.077804,,2025-07-22 23:37:37.591709
AAA ASPHALT PAVING 1 INC,AAAASAP837BF,CONSTRUCTION CONTRACTOR,24429 106th Ave SE,,KENT,WA,98030,(253) 854-0179,"Singh, Amarjit",https://www.asphaltandpavingwa.com/,Concrete,"AAA Asphalt Paving 1 Inc. is a family-owned and operated business providing asphalt paving services in Kent, WA, and the Greater Seattle metro area for over 25 years.","Asphalt Paving, Residential Driveways, Commercial Parking Lots, Complete Site Work, Clearing, Grading, Sight Development, Storm Drainage, Seal Coating, Pavement Markings",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:06:11.049714,,2025-07-22 23:37:37.591709
AAA FIRE PROTECTION INC,AAAFIFP777PZ,PLUMBING CONTRACTOR,3013 3RD AVE N,,SEATTLE,WA,981091609,(206) 284-1721,"Krinbring, Mary",https://www.aaafire.com/contact/,Plumbing,"AAA Fire Protection is a recognized industry leader providing exceptional fire protection services including testing, inspection, maintenance, and installation.","Fire protection services, Testing and inspection, Maintenance, Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:06:27.157460,,2025-07-22 23:37:37.591709
AAA FIRE PROTECTION INC,AAAFIFP841N3,ELECTRICAL CONTRACTOR,3013 3RD AVE N,,SEATTLE,WA,98109,(206) 284-1721,"KRINBRING, BRIAN A",https://www.aaafire.com/contact/,Electrical,"AAA Fire Protection is a recognized industry leader providing exceptional fire protection services including testing, inspection, maintenance, and installation.","Fire protection system installation, Fire alarm testing and inspection, Fire suppression system maintenance",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:06:40.049199,,2025-07-22 23:37:37.591709
AAA FIRE PROTECTION INC,AAAFIFP844PS,CONSTRUCTION CONTRACTOR,3013 3RD AVE N,,SEATTLE,WA,981091609,(206) 284-1721,"KRINBRING, BRIAN ARTHUR",https://www.aaafire.com/contact/,Fire Protection,"AAA Fire Protection is a recognized industry leader providing exceptional fire protection services including testing, inspection, maintenance, and installation.","Fire protection services, Testing and inspection, Maintenance, Installation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:06:43.331870,,2025-07-22 23:37:37.591709
AAA FLOORING & MORE LLC,AAAFLFM828CE,CONSTRUCTION CONTRACTOR,17461 147TH ST SE STE 13A,,MONROE,WA,98272,(425) 595-0381,"KURILCHENKO, EDUARD S",https://aaaflooringandmore.com/,Flooring,"AAA Flooring & More LLC specializes in flooring and countertop installation, offering a wide range of products and services to transform residential spaces.","Flooring Installation, Countertop Installation, Tile Installation",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:06:40.078801,,2025-07-22 23:37:37.591709
AAA KARTAK CO,AAAKAKC832JL,CONSTRUCTION CONTRACTOR,2720 34th St,,Everett,WA,98201,(425) 438-8000,"KARTAK, CAMERON DAVID",https://www.procore.com/network/p/aaa-kartak-storefronts-and-glazing-everett,Windows & Doors,"AAA Kartak Glass & Closet is a family-owned and operated construction contractor specializing in frameless shower doors, designer closet organizers, and residential glass and mirrors.","Frameless Shower Doors, Designer Closet Organizers, Residential Glass & Mirrors, Commercial Storefronts & Glazing",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:07:00.373259,,2025-07-22 23:37:37.591709
AAA PUMP & WELL DRILLING,AAAPUPW784R7,PLUMBING CONTRACTOR,P O BOX 296,,MONROE,WA,982720296,(425) 239-8769,"Herman, Leonard M",https://www.aaawater.com/,Plumbing,"AAA Pump & Well Drilling specializes in well drilling, water pump services, and water purification systems, serving Snohomish and King County since 1960.","Well Drilling, Water Pump Installation and Repair, Water Purification Systems, Well Rehabilitation, Water Quality Testing",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:07:18.893702,,2025-07-22 23:37:37.591709
AAA PUMP & WELL DRILLING,AAAPUPW78497,ELECTRICAL CONTRACTOR,P O BOX 296,,MONROE,WA,982720296,(425) 239-8769,"Herman, Leonard M",https://www.aaawater.com/,Well Drilling,"AAA Pump & Well Drilling specializes in well drilling, water pump services, and water purification, serving Snohomish and King County since 1960.","Well Drilling, Water Pump Installation and Repair, Water Purification and Treatment, Well Rehabilitation, Water Quality Testing",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:07:23.217789,,2025-07-22 23:37:37.591709
AAA RAIN GUTTERS LLC,AAARARG762DK,CONSTRUCTION CONTRACTOR,3800 Bridgeport Way,#A446,UNIVERSITY PLACE,WA,98466,(253) 227-6081,"CORREA, BRYSON JOSEPH KEAHI",https://www.aaaraingutter.com/,Roofing,"AAA Rain Gutters, LLC provides professional gutter installation, repair, and cleaning services in University Place, WA, with a focus on customer satisfaction and quality workmanship.","Gutter Installation, Gutter Repair, Gutter Cleaning, Gutter Protection",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:07:26.188308,,2025-07-22 23:37:37.591709
AAA ROOFING SERVICES LLC,AAARORS859MG,CONSTRUCTION CONTRACTOR,11410 NE 124TH ST,,KIRKLAND,WA,98034,(425) 443-1275,"TELES, JOAO LUIZ",https://aaaroofingservices.com/,Roofing,"AAA Roofing Services LLC offers a full range of roofing services for both residential and commercial clients, including maintenance, repair, and installation of various roofing systems.","Roof installation, Roof repair, Emergency roofing services, Chimney sweeping, Roof maintenance",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:07:37.809246,,2025-07-22 23:37:37.591709
AAA SEPTIC LLC,AAASESL777JL,CONSTRUCTION CONTRACTOR,PO Box 1460,,SHELTON,WA,98584,(360) 427-6110,"WEILAND, NATHAN MICHAEL",https://aaasepticshelton.com/,Plumbing,"AAA Septic LLC provides expert septic pumping, repairs, and portable toilet rentals across multiple counties in Western Washington.","Septic tank pumping, O&M inspections, Repairs, Riser installation, Line camera inspection, Jetting, RV & holding tank pumping, Portable toilet rentals",0.70,0.50,1.00,,completed,pending_review,2025-07-24 05:07:43.906978,,2025-07-22 23:37:37.591709
AAA SEPTIC SERVICE LLC,AAASESS933D3,CONSTRUCTION CONTRACTOR,PO BOX 1615,,BATTLE GROUND,WA,98604,(360) 687-8960,"MATTOX, ZACHERY DANIEL M",https://www.co.cowlitz.wa.us/1617/Licensed-Septic-Tank-Pumpers,Plumbing,"AAA Septic Service provides professional septic system services in the Battle Ground and Vancouver area, ensuring the job is done right at the best price.","Septic tank pumping, Septic system maintenance, Septic system installation",0.66,0.50,0.90,,completed,pending_review,2025-07-24 05:07:40.221894,,2025-07-22 23:37:37.591709
