business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
CASCADE VIEW CONSTRUCTION INC,CASCAVC772RG,CONSTRUCTION CONTRACTOR,9924 NE 116TH ST,APT 304,KIRKLAND,WA,98034,(425) 540-7069,"ANTOKHIN, KIRILL",https://www.cviewc.com/,Window/Door,"The website clearly focuses on window and door installation services, which aligns with the business name 'Cascade View Construction Inc.' The validation results confirm the business name, license, phone number, address, and principal name match, contributing to a high confidence score. The presence of strong contractor keywords related to windows and doors further supports the categorization.",,0.85,1.00,0.85,True,completed,approved_download,2025-08-07 04:01:53.390026,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CASCADIA ROOF PROS LLP,CASCARP750CE,CONSTRUCTION CONTRACTOR,1911 SW CAMPUS DR,PMB 622,FEDERAL WAY,WA,98023,(480) 452-3456,"ANONSON, TRAVIS ROBERT ALLEN",https://www.cascadiaroofpros.com/,Roofing,"The business name 'Cascadia Roof Pros LLP' matches the website content, which focuses on roofing services for both residential and commercial clients. The validation results show a complete match on the license, phone number, address, and principal name, contributing to a high confidence score. The website prominently features roofing-related keywords and services, confirming its legitimacy and focus on residential roofing.",,0.85,1.00,0.85,True,completed,approved_download,2025-08-07 04:06:53.622200,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CASTELLO DESIGN BUILD LLC,CASTEDB806LJ,CONSTRUCTION CONTRACTOR,2616 28th Ave W,,SEATTLE,WA,98199,(310) 425-9054,"Castello, Christopher Louis",https://castellodesignbuild.com,Bathroom/Kitchen Remodel,"The website clearly belongs to Castello Design Build LLC, matching the business name and license number. The content emphasizes remodeling services, specifically mentioning bathrooms and kitchens, which aligns with the chosen category. The validation results support the legitimacy of the business, and the confidence score reflects the strong match across multiple validation factors.",,0.85,1.00,0.85,True,completed,approved_download,2025-08-07 04:12:14.501386,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CASTLE POOLS AND SPA LLC,CASTLPS794Q3,CONSTRUCTION CONTRACTOR,11119 WOODINVILLE DR 106,,BOTHELL,WA,98011,(206) 990-1195,"CASTILLO VALDIVIA, HUGO CESAR",https://www.castlepoolsandspa.com/,Pools and Spas,"The website clearly identifies itself as Castle Pools and Spa, LLC, and offers specific services related to pools and spas, which aligns with the business name. The validation results show a strong match for the business name, phone number, address, and principal name, contributing positively to the confidence score. The presence of multiple contractor keywords related to pools and spas further supports the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:13:25.730398,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CATALEYA'S LANDSCAPING LLC,CATALLL784LZ,CONSTRUCTION CONTRACTOR,34114 35th Ave SW,,Federal Way,WA,98023,(206) 280-1838,"LOPEZ MONZON, DULMAN",https://cataleyasls.com/projects/,Landscaping,"The business name 'Cataleya's Landscaping LLC' matches the services offered, which include landscaping and irrigation. The validation results show a strong match for the business name, license, and phone number. The website content is focused on residential landscaping services, indicating a residential focus. The presence of multiple contractor keywords further supports the categorization as 'Landscaping'.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:15:44.114508,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CATALYST FLOOR COATINGS,CATALFC777LO,CONSTRUCTION CONTRACTOR,1627 Jills Ct 4,,Bellingham,WA,98226,(360) 220-0311,"MCCREREY, TRENT ALEXANDER",https://catalystcoatings.com/,Concrete,"The business name 'Catalyst Floor Coatings' matches the website content, which focuses on garage floor coatings and concrete services. The validation results show a strong match for the business name, phone number, address, and principal name, contributing to a high confidence score. The presence of multiple contractor keywords related to concrete and flooring further supports the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:16:56.630339,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
CAVEMAN'S HOME SOLUTIONS,CAVEMHS753C8,CONSTRUCTION CONTRACTOR,PO BOX 99,,YELM,WA,98597,(253) 273-4459,"BOYD, JAMES A",https://cavemanshomesolution.com/,Bathroom/Kitchen Remodel,"The business name 'Caveman's Home Solutions' matches the website content, and the services offered primarily focus on home renovations, particularly kitchen and bathroom remodels. Validation results show a strong match for phone number, address, and principal name, contributing to a high confidence score. The presence of multiple contractor keywords in the content further supports the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:23:18.223526,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CBC Electrical Services LLC,CBCELES854OW,ELECTRICAL CONTRACTOR,11730 Burn Road,,ARLINGTON,WA,98223,(425) 280-5037,"BURKETT, CECIL",https://www.cbcelectricalservices.com/portfolio,Electrician,"The business name 'CBC Electrical Services LLC' matches the website content, which focuses on electrical services. The validation results show a strong match for the business name, phone number, address, and principal name, contributing positively to the confidence score. The presence of multiple contractor keywords related to electrical services further supports the categorization as an 'Electrician'. The services offered indicate a focus on both residential and commercial work, but the emphasis on residential landscape lighting suggests a residential focus.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:30:54.817619,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CBMM LLC,CBMMLL*815DE,CONSTRUCTION CONTRACTOR,9429 55TH DR NE,,MARYSVILLE,WA,98270,(425) 344-1976,"CORRO HERRERA, ERON",https://www.cbmmhvac.com/,Heating and Cooling,"The business name 'CBMM LLC' matches the website content, which focuses on HVAC services including heating and cooling, air conditioning, and maintenance plans. The validation results show a strong match for the business name, phone number, address, and principal name, contributing to a high confidence score. The presence of multiple contractor keywords related to HVAC services further supports the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:32:17.154932,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CEDAR CREST HOMES LLC,CEDARCH942KD,CONSTRUCTION CONTRACTOR,6715 B MARTIN WAY E,,OLYMPIA,WA,98516,(360) 584-5408,"Conner, Jeremiah Andrew",https://cedarcresthomesllc.com,Home Improvement,"The business name matches the website, and the license, phone number, and address also match. The website content clearly describes contractor services related to home restoration and remodeling, which aligns with the business name. The presence of multiple contractor keywords in the content further supports the categorization. The principal name match is false, but it does not significantly impact the overall confidence due to the strong alignment in other validation factors.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:45:02.162782,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CEDAR TREE CONSTRUCTION LLC,CEDARTC791K1,CONSTRUCTION CONTRACTOR,2504 236th St SW,,Brier,WA,98036,(425) 923-3399,"CICERO, ANDREW JOHN",https://www.cedartreeconstructionllc.com/,Bathroom/Kitchen Remodel,"The business name matches the website, and the validation results show a high degree of consistency with the phone number, address, and principal name. The website content clearly describes services related to bathroom and kitchen remodeling, which aligns with the chosen category. The presence of strong contractor keywords in the content further supports the categorization. Overall, the business appears legitimate and primarily serves residential clients.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:50:41.516612,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CENTRAL DRYWALL & PAINTING LLC,CENTRDP796BD,CONSTRUCTION CONTRACTOR,11412 SE 231ST PL,,KENT,WA,98031,(253) 397-0241,"LARA CAZAREZ, FERNANDO",https://centraldrywallandpainting.com/,Painting,"The business name 'Central Drywall & Painting LLC' matches the services offered, which prominently include drywall and painting. The validation results show a true license number, phone number, and address match, contributing positively to the confidence score. The website content clearly describes contractor services related to painting and drywall, aligning with the business name. The principal name match is false, but this does not significantly impact the overall legitimacy of the business.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:57:30.451973,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CENTURY 21 ROOFING LLC,CENTU2R805MW,CONSTRUCTION CONTRACTOR,827 MEADOWLARK DR,,LYNDEN,WA,98264,(360) 920-4404,"BRISENO CASTELLON, JUAN JOSE",https://century21roofing.com/,Roofing,"The business name 'Century 21 Roofing LLC' matches the website content, which focuses on roofing services for both residential and commercial clients. The validation results show a high match for the license and address, and the presence of multiple contractor keywords in the content supports the categorization as a roofing contractor. The confidence score reflects these factors positively.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:01:06.315335,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CERTA PRO PAINTERS OF BOTHELL,CERTAPP918OJ,CONSTRUCTION CONTRACTOR,19231 36TH AVE W STE B-202,,LYNNWOOD,WA,98036,(425) 877-9056,PACIFIC NW HOLDINGS INC,https://certapro.com/lynnwood/our-team/jeff-dahlin/,Painting,"The business name 'CertaPro Painters of Bothell' matches the website content, which focuses on painting services, including residential and commercial painting. The license number matches, and the principal name is consistent. The website contains multiple contractor keywords related to painting, reinforcing the categorization. The confidence score is high due to the strong alignment between the business name, services offered, and validation results.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:03:37.178702,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CERTAPRO PAINTERS OF NORTH SEA,CERTAPN848QA,CONSTRUCTION CONTRACTOR,9252 Greenwood Ave N,,Seattle,WA,98103,(206) 783-4807,"SULLIVAN, JOSEPH STANLEY",https://certapro.com/seattle/,Painting,"The business name 'CertaPro Painters of Seattle' matches the services offered, which are primarily focused on residential and commercial painting. The validation results show a high match for the license number and address, and the website content is consistent with the business name and services. The presence of strong contractor keywords related to painting further supports the categorization.",,0.85,0.60,0.85,True,completed,approved_download,2025-08-07 05:04:19.651600,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CERTAPRO PAINTERS OF OLYMPIA,CERTAPO773ON,CONSTRUCTION CONTRACTOR,202 Central St NE,Suite 100,Olympia,WA,98506,(360) 726-3388,"AURICH, STEPHANIE AMANDA",https://certapro.com/olympia/,Painting,"The business name 'CertaPro Painters of Olympia' matches the services offered, which are primarily focused on painting. The validation results show a strong match for the license number, address, and principal name, with a high domain match score. The website content clearly describes various painting services, indicating a residential focus. The confidence score reflects these validations and the presence of relevant contractor keywords.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:04:45.558723,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CG PAINTING & REMODELING LLC,CGPAIPR751MM,CONSTRUCTION CONTRACTOR,329 PERRY AVE N,,PORT ORCHARD,WA,98366,(360) 463-2184,"GONZALEZ MIGUEL, CESAR",https://www.cgpaintingremodeling.com/,Painting,"The business name 'CG Painting & Remodeling LLC' matches the website content, and the services offered align with the painting and remodeling categories. Validation results show a high match for phone number, address, and principal name, contributing to a strong confidence score. The website clearly focuses on residential services, indicating a primary focus on homeowners.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:08:47.643733,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CGP SOLUTIONS LLC,CGPSOSL802B4,CONSTRUCTION CONTRACTOR,1927 NW 97TH ST,,SEATTLE,WA,98177,(206) 972-8491,"CHAPMAN, CYNTHIA LYNN",https://www.cgpsolutionsllc.com/,Home Builder,"The website clearly identifies CGP Solutions, LLC as a residential real estate developer, focusing on building quality homes in Seattle. The validation results confirm the business name, license, phone number, address, and principal name match. The content emphasizes residential services and mentions smart home technology, aligning with the category of Home Builder. The confidence score reflects the strong validation results and clear focus on residential services.",,0.85,1.00,0.85,True,completed,approved_download,2025-08-07 05:09:30.537482,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
CHAMBERS  BAY CONSTRUCTION LLC,CHAMBBC872NZ,CONSTRUCTION CONTRACTOR,3800A BRIDGEPORT WAY W ST 162,,UNIVERSITY PL,WA,98466,(253) 722-3477,"CARTER II, MARK MARVIN",https://chambersbayconstruction.com,Bathroom/Kitchen Remodel,"The website clearly represents Chambers Bay Construction LLC, matching the business name and license number. It offers a variety of residential construction services, including kitchen and bathroom remodels, which are prominent in the content. The validation results support the legitimacy of the business, with high scores for name, license, address, and principal match. The presence of strong contractor keywords further reinforces the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:15:49.522075,,2025-08-02 05:26:42.318997,2025-08-07 17:07:38.560531,2
CHAMPION TREE CARE LLC,CHAMPTC831D9,CONSTRUCTION CONTRACTOR,10912 6TH AVE W,,EVERETT,WA,98204,(425) 353-5434,"HARRIS KRAUS, JUSTINA KARA",https://champtreecare.com/,Tree Service,"The business name 'Champion Tree Care LLC' matches the website content, which focuses on tree services. The validation results show a strong match for the business name, phone number, address, and principal name, contributing to a high confidence score. The services offered are clearly detailed on the website, aligning with the 'Tree Service' category. The business appears legitimate based on the content and customer testimonials.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 17:10:01.694238,,2025-08-02 05:26:42.318997,,
Cascadia Tree Service LLC,CASCATS874OK,CONSTRUCTION CONTRACTOR,26760,NW Lofall Rd,POULSBO,WA,98370,(253) 241-9360,"Lee, Jonathan Edmund",https://cascadiatreeservice.com,Tree Service,"The business name matches the website, and the services offered are clearly related to tree care, which aligns with the 'Tree Service' category. The validation results show a strong match for the business name, phone number, address, and principal name. The content includes multiple contractor keywords related to tree services, and the focus is primarily on residential services. The domain also partially matches the business name, contributing positively to the confidence score.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 04:07:17.846047,,2025-08-02 05:26:41.865370,2025-08-07 17:07:38.560531,2
Certapro Painters of Tacoma,CERTAPT862JD,CONSTRUCTION CONTRACTOR,7522 28TH ST W,,University Place,WA,98466,(253) 327-1734,"House, Gary Lee",https://certapro.com/tacoma/,Painting,"The business name 'CertaPro Painters of Tacoma' matches the primary service of painting, and the website content strongly supports this with multiple mentions of painting services. Validation results show a high match for phone number, address, and principal name, contributing positively to confidence. The presence of contractor keywords and a clear focus on residential services further solidifies the categorization.",,0.85,0.80,0.85,True,completed,approved_download,2025-08-07 05:05:01.852410,,2025-08-02 05:26:42.085273,2025-08-07 17:07:38.560531,2
1 STRUCTURE LLC,1STRUSL792OM,CONSTRUCTION CONTRACTOR,212 NE 83RD ST,,VANCOUVER,WA,98665,(360) 694-2552,"DUUS, JASON GABRIEL",https://1structure.com/,Home Builder,"The business name '1 STRUCTURE LLC' suggests a focus on construction, and the website content mentions various types of residential buildings such as condominiums and townhomes, indicating a primary focus on residential services. The confidence score is moderate due to the specificity of the services mentioned, although it lacks detailed descriptions of individual services.",,0.70,0.95,0.70,True,completed,pending_review,2025-08-06 02:29:46.474961,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
1-2-3 CONSTRUCTION LLC,123COCL847CZ,CONSTRUCTION CONTRACTOR,2265 Aviator Ln,,OAK HARBOR,WA,98277,(360) 720-1125,"THOMPSON, NATHAN ALAN",https://www.1-2-3construction.com/,General Contractor,"The business name '1-2-3 Construction LLC' suggests a focus on construction services. The website content indicates that they are a general contractor serving residential clients in Oak Harbor, WA. However, specific services are not detailed, leading to a moderate confidence score. The business appears legitimate based on the provided license and contact information.",,0.70,0.95,0.70,True,completed,pending_review,2025-08-03 23:25:45.176471,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
1ST CHOICE CONSTRUCTION INC,1STCHCC921OE,CONSTRUCTION CONTRACTOR,410 Main St,,Algona,WA,98001,(253) 569-4588,"VOLYANSKIY, VITALIY V",https://1choiceconstruction.com/,Construction Services,"The business name suggests a construction focus, and the website content mentions construction and renovation services. However, specific service details are limited, leading to a moderate confidence score.",,0.60,0.95,0.60,True,completed,pending_review,2025-08-03 23:16:57.413180,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
2ND STORY CONSTRUCTION INC,2NDSTCI940JA,CONSTRUCTION CONTRACTOR,3904 Spur Ridge Lane #101,,BELLINGHAM,WA,98226,(360) 734-1515,"SHERWIN, GORDON JAMES",https://2ndstoryinc.com,Custom Window Treatments,"The business focuses on custom cabinetry and millwork, which aligns with the category of Custom Window Treatments. The content suggests a residential focus, but the specific services offered are not explicitly listed in the available categories, leading to a moderate confidence score.",,0.60,1.00,0.60,True,completed,pending_review,2025-08-06 19:10:19.327293,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
365 PLUMBING LLC,365PLPL761BH,CONSTRUCTION CONTRACTOR,9620 S 242ND CT,,KENT,WA,98030,(206) 247-5787,"KAUR, JASDEEP",https://www.365plumbingseattle.com/,Plumbing,"The business name indicates plumbing services, and the website content confirms this with multiple plumbing-related services listed. However, there are significant validation mismatches (license, phone, address, principal name), which raises concerns about the legitimacy of the business. The domain match score is low, and while there are strong contractor keywords present, the overall validation results lead to a moderate confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 20:17:16.106115,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
47 NORTH ELECTRIC LLC,47NORNE760K8,ELECTRICAL CONTRACTOR,1947 S L ST,,TACOMA,WA,98405,(253) 820-3123,"REUTER, RICHARD A",,Electrician,"The business name '47 North Electric LLC' indicates it operates in the electrical sector, which aligns with the specific category of 'Electrician.' The validation results show a strong match for the business name and principal name, contributing positively to the confidence score. The presence of contractor keywords related to electrical services in the content further supports this categorization. The address match also confirms the legitimacy of the business.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:40:28.402245,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
48TH DESIGN LLC,48THDDL766KT,CONSTRUCTION CONTRACTOR,23217 SE 48TH ST,,ISSAQUAH,WA,98029,(425) 256-1417,"TREFETHEN, KASEY ANN",https://www.48thdesign.com/about,Bathroom/Kitchen Remodel,"The business specializes in kitchen and bath remodels, which aligns with the 'Bathroom/Kitchen Remodel' category. The validation results show a good match for phone number, address, and principal name, contributing positively to the confidence score. The content clearly indicates a focus on residential services, and the domain includes the business name, further supporting legitimacy.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 20:41:00.081706,,2025-08-02 05:26:37.771459,2025-08-07 17:07:38.560531,2
4A GARAGE DOOR LLC,4AGARGD770QC,CONSTRUCTION CONTRACTOR,1812 SW 352ND PL,,FEDERAL WAY,WA,98023,(253) 249-9344,"MANGALINDAN, ALAN T",https://a1garage.com,Garage Doors,"The business name suggests a focus on garage doors, and the website content confirms this with specific services related to garage door repair and installation. The address matches, and there are several contractor keywords present in the content. However, the license and phone number do not match, which slightly lowers the confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 20:41:25.606971,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
4EVERGREEN FABRICATORS LLC,4EVERFL925K9,CONSTRUCTION CONTRACTOR,1402 LAKE TAPPS PKWY E,,AUBURN,WA,98092,(253) 691-6752,"HANSEN, TRAVIS JASON",https://4evergreenfabricators.com,Countertops,"The business specializes in countertop fabrication and installation, which is clearly outlined in the website content. The validation results show a partial match for the business name and principal name, and the address matches. The domain score is low, but the presence of strong contractor keywords related to countertops increases confidence. The focus on residential services is evident from the content, which emphasizes serving homeowners.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:42:18.072060,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 STAR CLEANING,5STARSC829KB,CONSTRUCTION CONTRACTOR,8515 STATE AVE #3,,MARYSVILLE,WA,98270,(360) 618-3730,"MALDONADO MARBAN, GRISELDA",https://4starcleaning.com,House Cleaning,"The business name '5 STAR CLEANING' does not match the website content, which focuses on commercial cleaning services in NYC, not residential cleaning. The validation results show a low business name match and a false license number match, indicating potential legitimacy issues. The confidence score is low due to these discrepancies, despite the presence of relevant keywords related to cleaning services.",,0.45,0.40,0.45,True,completed,pending_review,2025-08-06 20:43:19.737263,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
5 STAR PROPERTY MANAGEMENT,5STARSP780LT,CONSTRUCTION CONTRACTOR,10025 LAKEWOOD DRIVE SW,SUITE F,LAKEWOOD,WA,98499,(253) 314-1057,"CANTE, DELORES CARMELITA",,Property Management,"The business is primarily focused on property management services, which is evident from the website content. Although the business name does not match the URL domain, it does contain relevant keywords related to property management. The validation results show a partial match for the business name and address, contributing to a moderate confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 20:43:55.683020,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
9POINT9 LLC,9POINL*823KU,CONSTRUCTION CONTRACTOR,321 High School Road NE,STE D3 #432,BAINBRIDGE ISLAND,WA,98110,(206) 920-1897,"LONSETH, JOANNE BRITTANY",https://www.9point9construction.com/,Home Builder,"The business specializes in custom home building and major residential remodels, which aligns with the 'Home Builder' category. The content emphasizes residential services and client satisfaction. However, there were some validation mismatches, particularly with the business name and license number, which lowered the confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 21:21:14.301822,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A & A CARPET LLC,AACARCL785RB,CONSTRUCTION CONTRACTOR,409 N Stillaguamish Ave,,Arlington,WA,98223,(425) 740-4532,"ALVARADO MENDOZA, KARLA F",https://www.eaproflooring.com/,Flooring,"The business name contains 'Flooring', which directly indicates the category. The content of the website focuses on flooring installation and related services, aligning with the chosen category. Validation results show a partial match for the business name and address, contributing to a moderate confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 21:21:52.837348,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A & E ELECTRIC INC,EELECEE935LL,ELECTRICAL CONTRACTOR,2197 ALDERGROVE RD,,FERNDALE,WA,98248,(360) 739-0534,"KOLBERT, ILYA F",https://aees.com,Electrician,"The business name 'A & E ELECTRIC INC' indicates a focus on electrical services, which aligns with the 'Electrician' category. The website content mentions various electrical services, including residential work, which supports a residential focus. However, there were some validation mismatches (license and phone number), which slightly lowered the confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 20:39:33.557536,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A ADVANCED,ADVANA*825BQ,CONSTRUCTION CONTRACTOR,1606 4th St,Suite A,Marysville,WA,98270,(425) 443-0858,"BONDARCHUK, ALEXANDER NIKOLAY",https://aadvancedservices.com,Septic Services,"The business name suggests a focus on septic services, which is confirmed by the content that details various septic and electrical services. The address matches, and there are strong contractor keywords present in the content. However, the business name match is only partial, which slightly lowers the confidence score.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 20:45:12.274869,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A BETTER WINDOW WASHING CO LLC,BETTEWW920M9,CONSTRUCTION CONTRACTOR,10343 13th Ave NW,,Bitter Lake,WA,98177,(206) 604-2988,"JACOBSEN, MITCHELL HJALMER",https://seattlewindowcleaning.com,Window Cleaning,"The business specializes in window cleaning and related exterior cleaning services, which aligns with the chosen category. The validation results show a partial match for the business name and address, and the website content clearly describes contractor services. The confidence score reflects the matches and the presence of strong contractor keywords.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:39:48.799570,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A C ELECTRIC SERVICE INC,ACELESI025DF,ELECTRICAL CONTRACTOR,804 W MEEKER ST STE 102,,KENT,WA,98032,(253) 852-0225,"Paquette, Ryan T",https://acelectricnw.com,Electrician,"The business name 'A C ELECTRIC SERVICE INC' indicates a focus on electrical services, which aligns with the 'Electrician' category. The website content confirms that they provide a range of electrical and HVAC services, primarily targeting homeowners. While there were some validation mismatches (license and phone number), the address matched, and the domain score was low due to the business name not being fully represented. However, the presence of strong contractor keywords in the content and the overall focus on residential services supports a moderate confidence score.",,0.75,0.40,0.75,True,completed,pending_review,2025-08-06 20:40:16.445791,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A C PAVING NORTHWEST INC,ACPAVNI990MW,CONSTRUCTION CONTRACTOR,PO BOX 1174,,NORTH BEND,WA,98045,(425) 888-1700,"BORANIAN, ANNA",https://acpavingnorthwest.com,Asphalt,"The business specializes in asphalt paving and repair services, which is confirmed by the content on the website. The business name includes 'Paving', aligning with the specific category of 'Asphalt'. Validation results show a match for phone number and address, and a strong presence of contractor keywords in the content, leading to a confidence score of 0.75.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:40:41.851930,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A DOOR ABOVE LLC,ADOORL*953NC,CONSTRUCTION CONTRACTOR,PO BOX 1551,,BURLINGTON,WA,98233,(360) 724-4650,"GREENWELL, JENNIFER ADELE",https://adoorabove.com,Garage Doors,"The business specializes in garage door installations and repairs, which aligns with the specific category of 'Garage Doors.' The validation results show a strong match for the phone number and address, contributing to a higher confidence score. The website content clearly describes contractor services related to garage doors, and the business appears to primarily serve homeowners.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:41:51.328369,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A FANTASTIC FINISH INC,FANTAFF869DG,CONSTRUCTION CONTRACTOR,P O BOX 2100,,SNOHOMISH,WA,98291,(425) 268-4894,"WOODS-PONNAY, PAIGE JOLENE",http://www.afantasticfinish.net/mobile/contact,Painting,"The business name suggests a focus on finishing work, which aligns with painting services. The content emphasizes painting and staining projects, cabinet refinishing, and home improvement, confirming the primary service offered. Validation results show a strong match for phone and address, contributing to a moderate confidence score.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 20:42:20.077835,,2025-08-02 05:26:37.931274,2025-08-07 17:07:38.560531,2
A MASTERS TOUCH INC,MASTEMT890RB,CONSTRUCTION CONTRACTOR,17461 147TH ST SE #1,,MONROE,WA,98272,(425) 531-0618,"SULLIVAN, BRIAN WILLIAM",https://www.amasterstouch.biz/about-us/,Furniture Repair,"The business specializes in furniture refinishing, repair, and restoration, which aligns with the specific category of 'Furniture Repair.' The validation results show a high confidence score due to matches in business name, phone number, address, and principal name. The content clearly describes contractor services focused on residential clients, further supporting the categorization.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 20:44:04.022110,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A WESCO SEPTIC SERVICE INC,AWESCSS997RG,CONSTRUCTION CONTRACTOR,16607 SR 9 SE,,SNOHOMISH,WA,98296,(360) 668-6561,"BUNT, LEWIS",https://awescoseptic.com,Septic,"The website clearly focuses on septic services, which aligns with the business name 'A WESCO SEPTIC SERVICE INC'. The validation results show a strong match for the business name and phone number, and the content includes relevant contractor keywords. However, there is a license number mismatch, which slightly reduces confidence. Overall, the business appears legitimate and primarily serves homeowners.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 22:17:47.851734,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A&A CONSTRUCTION LLC,AACONCL764R4,CONSTRUCTION CONTRACTOR,3910 Riverfront Blvd,Apt A313,EVERETT,WA,98201,(425) 683-1668,"PROKHOR, ANATOLII",https://aa-construction-llc.com,Concrete,"The website content primarily focuses on concrete services, which aligns with the business name 'A&A Construction LLC'. The validation results show a partial match for the business name and address, but there are mismatches for the license and phone number. The presence of multiple contractor keywords in the content supports the categorization as a concrete contractor. The confidence score reflects these factors.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 22:18:56.420413,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
A&F CONCRETE LLC,FCONCCL767JS,CONSTRUCTION CONTRACTOR,2321 CHESNEY RD E,,TACOMA,WA,98445,(253) 302-6382,"VALENCIA RAMOS, FERNANDO",https://www.anfconcrete24.com/,Concrete,"The website clearly focuses on concrete services, which aligns with the business name 'A&F Concrete LLC'. The validation results show a match for the phone number and address, but there are mismatches for the business name and license number. However, the presence of strong contractor keywords and the specific services offered contribute to a moderate confidence score.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-06 22:21:24.044782,,2025-08-02 05:26:38.076378,2025-08-07 17:07:38.560531,2
