id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at
1778,A BETTER BACKFLOW LLC,BETTEBB872RW,CC,CONSTRUCTION CONTRACTOR,17213 N MEADOWVIEW CT,,NINE MILE FALLS,WA,99026,(509) 440-8271,2013-12-16,2022-01-14,L,Limited Liability Company,AD,PLUMBING,,,603349696,"DAVIS, DOUGLAS WAYNE",E,EXPIRED,,True,General Contractor,False,https://www.abetterbackflowllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:42,False,,pending_review,,
1781,A BETTER CHOICE LLC,BETTEBC813OP,CC,CONSTRUCTION CONTRACTOR,Po box 2966,,VANCOUVER,WA,98668,(360) 843-3108,2019-09-17,2023-09-17,L,Limited Liability Company,01,GENERAL,,,604266976,"Kelley, Daryl Dean",E,EXPIRED,2023-09-13,True,General Contractor,False,https://www.abetterchoicellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:44,False,,pending_review,,
1782,A BETTER CONSTRUCTION LLC,BETTEBC833QP,CC,CONSTRUCTION CONTRACTOR,2434 S 132ND ST,,SEATAC,WA,98168,(206) 313-4563,2017-11-20,2019-11-20,L,Limited Liability Company,01,GENERAL,,,604162836,"DELVILLAR, FELIPE JR",E,EXPIRED,2018-11-08,True,General Contractor,False,https://www.abetterconstructionl.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 20:52:44,False,,pending_review,,
1785,A BETTER CUT GREGS TREE SERV,BETTEBC896CN,CC,CONSTRUCTION CONTRACTOR,7916 NE 30th St,,VANCOUVER,WA,98662,(360) 253-8960,2011-02-15,2022-03-17,I,Individual,RF,Tree Removal Service,,,601367375,"GRAY, GREGORY ALLEN",E,EXPIRED,,True,General Contractor,False,https://www.abettercutgregstrees.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:44,False,,pending_review,,
1784,A Better Crawl INC,BETTEBC914CD,CC,CONSTRUCTION CONTRACTOR,6610 Kitsap Way,Ste. 101,BREMERTON,WA,98312,(360) 434-4222,2009-02-04,2027-02-04,C,Corporation,SO,Insulation and Acoustical,,,602896651,"Baird, Melvin VAILE",A,ACTIVE,,True,General Contractor,False,https://www.abettercrawlinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:44,False,,pending_review,,
1787,A BETTER GLASS SHOP INC,BETTEBG831RO,CC,CONSTRUCTION CONTRACTOR,15330 SE 135TH AVE,,CLACKAMAS,OR,97015,(503) 656-2899,2017-12-20,2025-12-29,C,Corporation,BP,GLAZING/GLASS,,,604203157,"WINSTEAD, ERIC JOHN",A,ACTIVE,,True,General Contractor,False,https://www.abetterglassshopinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:45,False,,pending_review,,
1794,A Better Home Service,BETTEHS892J2,CC,CONSTRUCTION CONTRACTOR,355 LAKESIDE DR,,SEDRO WOOLLEY,WA,98284,(360) 918-4307,2011-04-22,2026-05-04,I,Individual,01,GENERAL,,,600609701,"DEMUELENAERE, ANDREW F",A,ACTIVE,,True,General Contractor,False,https://www.abetterhomeservice.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:47,False,,pending_review,,
1795,A BETTER HOMES,BETTEH*933CK,CC,CONSTRUCTION CONTRACTOR,153 BEARVIEW DR,,CHEHALIS,WA,98532,(360) 269-9008,2007-02-12,2027-02-21,I,Individual,SK,Floor Covering and Counter Tops,,,602491412,"PURIS, ABEL ANDREYEVICH",A,ACTIVE,,True,General Contractor,False,https://www.abetterhomes.com,found,,,,,,,,,,,,,,,,0.85,0.70,0.99,completed,2025-08-01 20:52:47,False,,pending_review,,
1798,A BETTER WAY CONSTR SERVS LLC,ABETTWC782J1,CC,CONSTRUCTION CONTRACTOR,347 GRANDVIEW AVE,,CAMANO ISLAND,WA,98282,(425) 754-6103,2022-05-02,2026-05-13,L,Limited Liability Company,01,GENERAL,,,604884023,"KOOPER, TODD GENE",A,ACTIVE,,True,General Contractor,False,https://www.abetterwayconstrserv.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:48,False,,pending_review,,
1799,A BETTER WINDOW WASHING CO LLC,BETTEWW920M9,CC,CONSTRUCTION CONTRACTOR,10343 13th Ave NW,,Bitter Lake,WA,98177,(206) 604-2988,2008-07-29,2025-08-26,L,Limited Liability Company,01,GENERAL,,,602639232,"JACOBSEN, MITCHELL HJALMER",A,ACTIVE,,True,General Contractor,False,https://www.abetterwindowwashing.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:48,False,,pending_review,,
1800,A BIG BEE LLC,BIGBEBB855QC,CC,CONSTRUCTION CONTRACTOR,41 N 69TH AVE,,WEST RICHLAND,WA,99353,(509) 392-3353,2015-11-03,2025-11-10,L,Limited Liability Company,01,GENERAL,,,603551721,"ADAMS, LUKAS GUNNER",A,ACTIVE,,True,General Contractor,False,https://www.abigbeellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:48,False,,pending_review,,
1801,A BLUE COLLAR PLUMBER LLC,BLUECBC851JA,CC,CONSTRUCTION CONTRACTOR,16908 22ND AVE E,,TACOMA,WA,98445,(253) 223-7998,2015-04-01,2023-05-14,L,Limited Liability Company,AD,PLUMBING,,,603454116,"GILGE, ANGELA JEAN",E,EXPIRED,2021-10-07,True,Plumbing,False,https://www.abluecollarplumberll.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:50,False,,pending_review,,
1802,A Bright Idea Rmdl/Hdmn Sr LLC,BRIGHIR924JA,CC,CONSTRUCTION CONTRACTOR,630 VALLEY MALL PKWY,#368,EAST WENATCHEE,WA,98802,(509) 668-1731,2008-04-01,2019-03-16,L,Limited Liability Company,01,GENERAL,,,602811852,"HESTON, SCOTT ALAN",E,EXPIRED,,True,General Contractor,False,https://www.abrightidearmdl/hdmn.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:50,False,,pending_review,,
1804,"A C & E ELECTRIC COMPANY, LLC",CEELECE790K3,EC,ELECTRICAL CONTRACTOR,21187 Highway 99E NE,,Aurora,OR,97002,(503) 961-0181,2021-05-19,2027-05-19,L,Limited Liability Company,01,GENERAL,,,604720961,"DONOHUE, JANET K",A,ACTIVE,,True,Electrical,False,https://www.acandeelectriccompan.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:50,False,,pending_review,,
1803,A BRIGHTER FUTURE LLC,BRIGHBF821RG,CC,CONSTRUCTION CONTRACTOR,19215 SE 34TH ST STE 106-166,,CAMAS,WA,98607,(360) 772-9900,2018-12-07,2020-12-07,L,Limited Liability Company,01,GENERAL,,,603384846,"RICHARDSON, DAVID ELDEN",E,EXPIRED,2020-10-19,True,General Contractor,False,https://www.abrighterfuturellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:50,False,,pending_review,,
1807,A C Drywall,CDRYWCD808RB,CC,CONSTRUCTION CONTRACTOR,19416 10TH AVE S,,DES MOINES,WA,98148,(253) 307-3175,2020-11-18,2022-11-18,I,Individual,BK,DRY WALL,,,603098715,,I,INACTIVE,,True,General Contractor,False,https://www.acdrywall.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:51,False,,pending_review,,
1811,A C E CONCRETE LLC,CECONCE815NE,CC,CONSTRUCTION CONTRACTOR,5430 S ALDER ST,,TACOMA,WA,98409,(253) 683-0446,2019-08-05,2023-08-05,L,Limited Liability Company,BI,CONCRETE,,,604468542,"GONZALEZ IBARRA, FRANCISCO",E,EXPIRED,2022-06-20,True,General Contractor,False,https://www.aceconcretellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:53,False,,pending_review,,
1813,A C E ELECTRIC LLC,CEELECE812Q6,EC,ELECTRICAL CONTRACTOR,942 E Baldwin Ave,,SPOKANE,WA,99207,(509) 992-9562,2019-11-26,2021-11-26,L,Limited Liability Company,02,RESIDENTIAL,,,604513832,A.C.E ELECTRIC LLC,E,EXPIRED,2020-08-10,True,Electrical,False,https://www.aceelectricllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:53,False,,pending_review,,
1814,A C E GEN CONTRACTOR,CEGENCE833DN,CC,CONSTRUCTION CONTRACTOR,36010 STATE ROUTE 2 SPC 42,,SULTAN,WA,98294,(425) 518-7364,2017-03-15,2021-03-15,I,Individual,01,GENERAL,,,604079742,"CARMONA-AYUSO, EVERARDO",E,EXPIRED,2020-02-29,True,General Contractor,False,https://www.acegencontractor.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 20:52:53,False,,pending_review,,
1815,A C E Improvements,CEIMPCE877QD,CC,CONSTRUCTION CONTRACTOR,16014 SE 250 CT,,Covington,WA,98042,(253) 486-7557,2013-11-04,2026-06-29,I,Individual,01,GENERAL,,,602937177,"Testa, James Drew",A,ACTIVE,,True,General Contractor,False,https://www.aceimprovements.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:53,False,,pending_review,,
1818,A C ELECTRIC SERVICE INC,ACELESI025DF,EC,ELECTRICAL CONTRACTOR,804 W MEEKER ST STE 102,,KENT,WA,98032,(253) 852-0225,1998-03-06,2026-03-08,C,Corporation,01,GENERAL,,,601858837,"Paquette, Ryan T",A,ACTIVE,,True,Electrical,False,https://www.acelectricserviceinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:54,False,,pending_review,,
1817,A C ELECTRIC SERVICE,CELECCE914JM,EC,ELECTRICAL CONTRACTOR,20012 35 AVE S,,SEATAC,WA,98198,(206) 349-1657,2013-09-09,2021-09-09,C,Corporation,01,GENERAL,,,602886877,"HANSEN, ALYNE",E,EXPIRED,,True,Electrical,False,https://www.acelectricservice.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:54,False,,pending_review,,
1821,A C FRAMING,ACFRA**110JG,CC,CONSTRUCTION CONTRACTOR,10507 IRENE AVE SW,,TACOMA,WA,98499,(253) 584-3456,1989-04-07,2023-04-15,I,Individual,SL,Framing and Rough Carpentry,,,601172469,"CAMPBELL, ALBERT E",O,OUT OF BUSINESS,,True,General Contractor,False,https://www.acframing.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:56,False,,pending_review,,
1825,A C PAVING NORTHWEST INC,ACPAVNI990MW,CC,CONSTRUCTION CONTRACTOR,PO BOX 1174,,NORTH BEND,WA,98045,(425) 888-1700,2001-07-16,2026-07-26,C,Corporation,01,GENERAL,,,602128526,"BORANIAN, ANNA",A,ACTIVE,,True,General Contractor,False,https://www.acpavingnorthwestinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:56,False,,pending_review,,
1828,A C SCHOMMER & SONS INC,ACSCHSI171CW,CC,CONSTRUCTION CONTRACTOR,6421 NE COLWOOD WY,,PORTLAND,OR,97218,(503) 287-4646,1983-02-16,2027-03-30,C,Corporation,01,GENERAL,,,600471740,"SCHOMMER, STEPHEN THEODORE",A,ACTIVE,,True,General Contractor,False,https://www.acschommerandsonsinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:57,False,,pending_review,,
1829,A C T BUILDERS LLC,ACTBUL*951BO,CC,CONSTRUCTION CONTRACTOR,6000 NE 109th AVE,,Orchards,WA,98662,(360) 975-0191,2005-01-20,2025-09-11,L,Limited Liability Company,01,GENERAL,,,602459818,"MARVIN, CHARLES ROBERT",A,ACTIVE,,True,General Contractor,False,https://www.actbuildersllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:57,False,,pending_review,,
1830,A C TILE & MARBLE,ACTILM*110PB,CC,CONSTRUCTION CONTRACTOR,14419 ASHLEY PL,,ANACORTES,WA,98221,(360) 708-8825,1989-10-02,2025-11-06,I,Individual,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,601184539,"ZBORIL, DRAHOMIR J",S,SUSPENDED,2024-06-13,True,General Contractor,False,https://www.actileandmarble.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:57,False,,pending_review,,
1832,A CARPENTER FOR THE CARP LLC,CARPECF817DF,CC,CONSTRUCTION CONTRACTOR,323 Big Goomus Rd,,Curlew,WA,99118,(360) 591-5548,2019-03-06,2025-08-29,L,Limited Liability Company,01,GENERAL,,,604396589,"HOLLAND, ADAVION KAYTON",A,ACTIVE,,True,General Contractor,False,https://www.acarpenterforthecarp.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:59,False,,pending_review,,
1835,A Central LLC,ACENTL*901OW,CC,CONSTRUCTION CONTRACTOR,PO BOX 1764,,WENATCHEE,WA,98807,(509) 888-5542,2010-09-16,2022-09-16,L,Limited Liability Company,01,GENERAL,,,603041785,"WITHERIDGE, ROBERT ALLEN",E,EXPIRED,,True,General Contractor,False,https://www.acentralllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:52:59,False,,pending_review,,
1840,A CLEAN STREAK,CLEANCS851PA,CC,CONSTRUCTION CONTRACTOR,PO BOX 683,,OAK HARBOR,WA,98277,(360) 395-5748,2015-10-01,2025-10-31,L,Limited Liability Company,01,GENERAL,,,603533462,"TURNER, BRIAN JAMES",A,ACTIVE,,True,General Contractor,False,https://www.acleanstreak.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:00,False,,pending_review,,
1837,A CLASSIC R & M LLC,CLASSRM921DU,CC,CONSTRUCTION CONTRACTOR,PO BOX 774,,LOPEZ ISLAND,WA,98261,(360) 468-4357,2008-03-31,2020-04-09,L,Limited Liability Company,01,GENERAL,,,602784050,"PREWITT, LORI RUTH",E,EXPIRED,,True,General Contractor,False,https://www.aclassicrandmllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:00,False,,pending_review,,
1836,A CLARK COMPANY,CLARKCC819CG,CC,CONSTRUCTION CONTRACTOR,330 2ND AVE N,,ALGONA,WA,98001,(253) 329-2239,2019-02-07,2025-02-07,C,Corporation,CD,ROOFING,,,604343367,"CLARK, ROBERT ALLEN",E,EXPIRED,,True,General Contractor,False,https://www.aclarkcompany.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:00,False,,pending_review,,
1841,A CLEAR CHOICE,CLEARCC807OH,CC,CONSTRUCTION CONTRACTOR,5533 chuckanut dr,#287,Bow,WA,98232,(425) 343-3709,2020-09-08,2025-11-14,L,Limited Liability Company,01,GENERAL,,,604643845,"HALL, JASON THOMAS",S,SUSPENDED,2024-09-01,True,General Contractor,False,https://www.aclearchoice.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:02,False,,pending_review,,
1842,A CLEAR SOLUTION,CLEARCS815BS,CC,CONSTRUCTION CONTRACTOR,PO Box 1802,,SILVERDALE,WA,98383,(360) 698-9400,2019-01-10,2023-02-05,L,Limited Liability Company,01,GENERAL,,,604379866,"GIFFEY, JOHN CORY",E,EXPIRED,2022-01-10,True,General Contractor,False,https://www.aclearsolution.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:02,False,,pending_review,,
1845,A COUNTRY CRAFTSMAN,ACOUNC*803KN,CC,CONSTRUCTION CONTRACTOR,151 NE ALDERWOOD PLACE,,BELFAIR,WA,98528,(360) 516-0810,2020-05-15,2022-05-15,M,Limited Liability Partnership,01,GENERAL,,,604213418,"JONES, CHRISTOPHER SCOTT",E,EXPIRED,2021-05-14,True,General Contractor,False,https://www.acountrycraftsman.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:02,False,,pending_review,,
1847,A CURE DISASTER SERVICES LLC,CUREDCD853LJ,CC,CONSTRUCTION CONTRACTOR,185 Oakland Avenue,Suite 150,BIRMINGHAM,MI,48009,(248) 594-3188,2015-06-25,2023-07-06,L,Limited Liability Company,01,GENERAL,,,603505987,"CIOLINO, JOSEPH",E,EXPIRED,2021-11-28,True,General Contractor,False,https://www.acuredisasterservice.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:03,False,,pending_review,,
1848,A CUSTOM HAND LLC,CUSTOCH822P6,CC,CONSTRUCTION CONTRACTOR,3239 NE 96TH ST,,SEATTLE,WA,98115,(360) 633-6693,2018-10-26,2020-10-26,L,Limited Liability Company,01,GENERAL,,,604224083,"WEBB, TYREL WESLEY",E,EXPIRED,2019-12-28,True,General Contractor,False,https://www.acustomhandllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:03,False,,pending_review,,
1849,A CUT ABOVE,CUTABCA860PH,CC,CONSTRUCTION CONTRACTOR,218 TODD ROAD,,KALAMA,WA,98625,(360) 673-3604,2014-10-08,2024-10-08,I,Individual,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,602442167,"GOULD, MATHEW JASON",E,EXPIRED,2023-09-16,True,General Contractor,False,https://www.acutabove.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:03,False,,pending_review,,
1854,A CUT ABOVE HOME REPAIR,CUTABCA836NC,CC,CONSTRUCTION CONTRACTOR,4614 ALGER AVE,,EVERETT,WA,98203,(425) 224-9028,2017-08-03,2019-08-03,I,Individual,01,GENERAL,,,604147614,"FERRARO, SARAH DENISE",E,EXPIRED,2018-06-14,True,General Contractor,False,https://www.acutabovehomerepair.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:05,False,,pending_review,,
1856,A CUT ABOVE LAWN MAINTENANCE,CUTABCA866J8,CC,CONSTRUCTION CONTRACTOR,24807 54TH AVE CT. E.,,GRAHAM,WA,98338,(253) 592-7364,2014-04-28,2023-01-12,I,Individual,BW,LANDSCAPING,,,602655731,"CARNEY, SHANNON JOHN",E,EXPIRED,2022-02-24,True,General Contractor,False,https://www.acutabovelawnmainten.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:06,False,,pending_review,,
1861,A CUT ABOVE TILE & STONE,ACUTAAT786M7,CC,CONSTRUCTION CONTRACTOR,2228 Berryman Lp,,LYNDEN,WA,98264,(808) 495-1010,2022-07-27,2026-11-13,L,Limited Liability Company,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,604935513,"Barrows, Jacob Christopher",S,SUSPENDED,2025-07-01,True,General Contractor,False,https://www.acutabovetileandston.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:08,False,,pending_review,,
1864,A D Comfort Siding,DCOMFDC836MP,CC,CONSTRUCTION CONTRACTOR,5642 S 295th Pl,,AUBURN,WA,98001,(206) 304-8423,2017-07-17,2023-07-17,P,Partnership,SW,Siding,,,604109647,"Dmytruk, Oleksandr O",E,EXPIRED,,True,General Contractor,False,https://www.adcomfortsiding.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:08,False,,pending_review,,
1868,A D K ELECTRIC INC,ADKELI*992K2,EC,ELECTRICAL CONTRACTOR,9000 NE 90th St,,VANCOUVER,WA,98662,(360) 546-5155,2001-05-22,2027-05-22,C,Corporation,01,GENERAL,,,602104409,"KANGAS, ALAN",A,ACTIVE,,True,Electrical,False,https://www.adkelectricinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:09,False,,pending_review,,
1870,A D MASTER CONSTRUCTION LLC,ADMASMC771RR,CC,CONSTRUCTION CONTRACTOR,5407 VILLAGE PARK DR SE,APT 3214,BELLEVUE,WA,98006,(206) 960-1898,2023-12-19,2025-12-19,L,Limited Liability Company,01,GENERAL,,,605341359,"APONCHUK, DMYTRO",A,ACTIVE,,True,General Contractor,False,https://www.admasterconstruction.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 20:53:09,False,,pending_review,,
1873,A D P LEMCO INC,ADPLEI*984C7,CC,CONSTRUCTION CONTRACTOR,13702 S 200 W  STE B9,ATTN: ACCOUNTING,DRAPER,UT,84020,(801) 280-4000,2002-02-27,2027-03-28,C,Corporation,BT,INST EQUIP/STAT FURN/LAB T/LO,,,602831789,"MCCORMACK, RAY",A,ACTIVE,,True,General Contractor,False,https://www.adplemcoinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:11,False,,pending_review,,
1872,A D P CONST SERVICES INC,ADPCOSI066CJ,EC,ELECTRICAL CONTRACTOR,2018 S 17TH ST,,TACOMA,WA,984052912,(253) 572-2363,1994-02-11,2026-02-11,C,Corporation,01,GENERAL,,,601429361,"PEARSON, ARTHUR D",S,SUSPENDED,2024-05-10,True,General Contractor,False,https://www.adpconstservicesinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:11,False,,pending_review,,
1875,A D R Services LLC,DRSERDR864MU,CC,CONSTRUCTION CONTRACTOR,42 Border Road,,CURLEW,WA,99118,(509) 429-0533,2014-07-31,2022-07-31,L,Limited Liability Company,01,GENERAL,,,603423198,"Jeffries, Gary Lee",O,OUT OF BUSINESS,2022-07-01,True,General Contractor,False,https://www.adrservicesllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:11,False,,pending_review,,
1874,A D PAINTING,DPAINP*932K9,CC,CONSTRUCTION CONTRACTOR,1402 Lake Tapps Pkwy E,Suite 104-156,AUBURN,WA,98092,(253) 569-2860,2007-05-29,2021-01-30,C,Corporation,CB,PAINTING/WALLCOVERING,,,602104666,"DAVILA, ARTURO JR",R,RE-LICENSED,2019-09-07,True,Painting,False,https://www.adpainting.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 20:53:11,False,,pending_review,,
1877,A D S TILE,DSTILDS818JT,CC,CONSTRUCTION CONTRACTOR,19418 70TH PL W,,LYNNWOOD,WA,98036,(425) 375-8910,2019-04-30,2021-04-30,I,Individual,RE,"Tile, Ceramic, Mosaic, Natural and MFG Stone",,,604451320,"SYSTUK, ANATOLII",R,RE-LICENSED,,True,General Contractor,False,https://www.adstile.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:12,False,,pending_review,,
1880,A DEGREE ABOVE LLC,DEGREDA805DQ,CC,CONSTRUCTION CONTRACTOR,P.O. BOX 688,,ALBANY,OR,97321,(541) 231-1474,2020-03-18,2022-03-18,L,Limited Liability Company,SM,Heating/Vent/Air-Conditioning and Refrig (HVAC/R),,,604592011,"CULBERTSON, HIROSHI BOWMAN",E,EXPIRED,2021-11-04,True,General Contractor,False,https://www.adegreeabovellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:12,False,,pending_review,,
1885,A DIFFERENT SHADE LLC,DIFFEDS853KM,CC,CONSTRUCTION CONTRACTOR,1107 W Columbia Dr,,KENNEWICK,WA,99336,(509) 521-9758,2015-05-14,2027-05-14,L,Limited Liability Company,01,GENERAL,,,603461224,"RODRIGUEZ, CEDRO SALAEE",A,ACTIVE,,True,General Contractor,False,https://www.adifferentshadellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:14,False,,pending_review,,
1882,A DEPENDABLE CONTRACTOR,DEPENDC794JH,CC,CONSTRUCTION CONTRACTOR,P O BOX 1574,,PORT ANGELES,WA,98362,(360) 808-0558,2021-04-15,2023-04-15,I,Individual,01,GENERAL,,,602279312,"FULMER, GENE",O,OUT OF BUSINESS,,True,General Contractor,False,https://www.adependablecontracto.com,found,,,,,,,,,,,,,,,,0.85,0.75,0.95,completed,2025-08-01 20:53:14,False,,pending_review,,
1886,A Different Stroke Pntging LLC,DIFFEDS801M3,CC,CONSTRUCTION CONTRACTOR,118 16th Ave,,SEATTLE,WA,98122,(206) 351-9413,2020-07-23,2022-07-23,L,Limited Liability Company,CB,PAINTING/WALLCOVERING,,,604628215,"Richardson, Henri Boswell",E,EXPIRED,2022-03-18,True,General Contractor,False,https://www.adifferentstrokepntg.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:15,False,,pending_review,,
1887,A DOOR ABOVE LLC,ADOORL*953NC,CC,CONSTRUCTION CONTRACTOR,PO BOX 1551,,BURLINGTON,WA,98233,(360) 724-4650,2005-08-03,2025-08-25,L,Limited Liability Company,OG,OVERHEAD/GARAGE DOORS,,,602511463,"GREENWELL, JENNIFER ADELE",A,ACTIVE,,True,General Contractor,False,https://www.adoorabovellc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:15,False,,pending_review,,
1889,A E N C CONTRACTING LLC,AENCCCL767Q1,CC,CONSTRUCTION CONTRACTOR,21123 108TH AVE SE,,KENT,WA,98031,(253) 217-7128,2024-11-22,2026-11-22,L,Limited Liability Company,01,GENERAL,,,604534789,"MARTINEZ AVILA, ARTURO",S,SUSPENDED,2025-02-12,True,General Contractor,False,https://www.aenccontractingllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:15,False,,pending_review,,
1891,A E P HAULING & DOZING INC,EPHAUEP783DN,CC,CONSTRUCTION CONTRACTOR,20410 GRAND MOUND WAY SW,,CENTRALIA,WA,98531,(360) 736-3705,2022-03-22,2024-03-22,C,Corporation,SI,"Excavation, Grading and Land Clearing",,,602023055,"PORTER, ALLEN",E,EXPIRED,2023-08-10,True,General Contractor,False,https://www.aephaulinganddozingi.com,found,,,,,,,,,,,,,,,,0.85,0.70,0.99,completed,2025-08-01 20:53:17,False,,pending_review,,
1892,A E PAINT SOLUTIONS LLC,AEPAIPS770M8,CC,CONSTRUCTION CONTRACTOR,214 HOLCOMB AVE,UNIT T7,KELSO,WA,98626,(360) 747-1496,2023-07-28,2025-07-28,L,Limited Liability Company,01,GENERAL,,,604490320,"LOPEZ, ELIUD ANTONIO",A,ACTIVE,,True,Painting,False,https://www.aepaintsolutionsllc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:17,False,,pending_review,,
1893,A E SERVICES INC,AESERI*037K1,EC,ELECTRICAL CONTRACTOR,13310 240TH ST NE,,ARLINGTON,WA,98223,(360) 403-0515,1997-05-21,2019-05-29,C,Corporation,01,GENERAL,,,601759192,"TILTON, JOAN M",E,EXPIRED,2017-11-15,True,General Contractor,False,https://www.aeservicesinc.com,found,,,,,,,,,,,,,,,,0.85,0.70,1.00,completed,2025-08-01 20:53:17,False,,pending_review,,
