id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at,address_line_1,zip_code
2711,A&Z CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,NEWCASTLE,WA,,(206) 602-7452,,,,,,,,,,,,,,True,General Contractor,,https://www.aandzconstructionllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:25,,,,,,,
2278,A SQUARE DEAL CONSTRUCTION INC,,,CONSTRUCTION CONTRACTOR,,,CHELAN,WA,,(509) 699-9389,,,,,,,,,,,,,,True,General Contractor,,https://www.asquaredealconstruct.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:55:13,,,,,,,
3246,AAA EVERETT FIRE EXTNGR CO INC,,,CONSTRUCTION CONTRACTOR,,,EVERETT,WA,,(425) 258-4433,,,,,,,,,,,,,,True,General Contractor,,https://www.aaaeverettfireextngr.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:00:06,,,,,,,
4503,ACE 1 CONST & LNDSCPG INC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 931-8158,,,,,,,,,,,,,,True,General Contractor,,https://www.ace1constandlndscpgi.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:06:24,,,,,,,
2836,A-1 HANDYMAN & REMODEL,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 901-7189,,,,,,,,,,,,,,True,Handyman,,https://www.a-1handymanandremode.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:58:01,,,,,,,
4804,ACOUSTICS WEST LLC,,,CONSTRUCTION CONTRACTOR,,,MARYSVILLE,WA,,(360) 658-8912,,,,,,,,,,,,,,True,General Contractor,,https://www.acousticswestllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:07:55,,,,,,,
312,2 CREEKS CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(503) 748-9793,,,,,,,,,,,,,,True,General Contractor,,https://www.2creeksconstructionl.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:45:33,,,,,,,
2532,A&G CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,AUBURN,WA,,(206) 380-5672,,,,,,,,,,,,,,True,General Contractor,,https://www.aandgconstruction.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:56:30,,,,,,,
3791,ABL PAINTING,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 842-0440,,,,,,,,,,,,,,True,Painting,,https://www.ablpainting.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:02:49,,,,,,,
3925,ABOVE & BEYOND SERVICES LLC,,,CONSTRUCTION CONTRACTOR,,,LOON LAKE,WA,,(509) 607-8070,,,,,,,,,,,,,,True,General Contractor,,https://www.aboveandbeyondservic.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:29,,,,,,,
380,206 LOCKSMITH LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 960-6532,,,,,,,,,,,,,,True,General Contractor,,https://www.206locksmithllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:45:45,,,,,,,
1166,509 Ductless LLC,,,CONSTRUCTION CONTRACTOR,,,SELAH,WA,,(509) 698-2470,,,,,,,,,,,,,,True,General Contractor,,https://www.509ductlessllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:49:38,,,,,,,
1755,A B EXTERIOR INC,,,CONSTRUCTION CONTRACTOR,,,MILTON,WA,,(253) 802-6055,,,,,,,,,,,,,,True,General Contractor,,https://www.abexteriorinc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:34,,,,,,,
3956,ABOVE GRADE CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 651-9518,,,,,,,,,,,,,,True,General Contractor,,https://www.abovegradeconstructi.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:39,,,,,,,
4707,ACL CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,STEVENSON,WA,,(541) 490-5756,,,,,,,,,,,,,,True,General Contractor,,https://www.aclconstructionllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:07:26,,,,,,,
3264,AAA HANDYMAN,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 993-0007,,,,,,,,,,,,,,True,Handyman,,https://www.aaahandyman.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:00:11,,,,,,,
3496,AARTS & SONS LAWN MAINTENANCE,,,CONSTRUCTION CONTRACTOR,,,LACEY,WA,,(360) 438-9285,,,,,,,,,,,,,,True,General Contractor,,https://www.aartsandsonslawnmain.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:01:22,,,,,,,
1888,A E G HANDYMAN SERVICES,,,CONSTRUCTION CONTRACTOR,,,MONROE,WA,,(425) 232-0525,,,,,,,,,,,,,,True,Handyman,,https://www.aeghandymanservices.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:15,,,,,,,
4443,ACCURATE ENVRNMNTAL SVCS LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 531-8585,,,,,,,,,,,,,,True,General Contractor,,https://www.accurateenvrnmntalsv.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:06:06,,,,,,,
2611,"A&M DRYWALL, LLC",,,CONSTRUCTION CONTRACTOR,,,LONGVIEW,WA,,(253) 448-0991,,,,,,,,,,,,,,True,General Contractor,,"https://www.aandmdrywall,llc.com",,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:56:53,,,,,,,
4801,ACOUSTICALLY SND CLG/WALL SYS,,,CONSTRUCTION CONTRACTOR,,,MAPLE VALLEY,WA,,(425) 413-0234,,,,,,,,,,,,,,True,General Contractor,,https://www.acousticallysndclg/w.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:07:53,,,,,,,
1769,A B TERRAZZO LLC,,,CONSTRUCTION CONTRACTOR,,,SEDRO WOOLLEY,WA,,(360) 420-1173,,,,,,,,,,,,,,True,General Contractor,,https://www.abterrazzollc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:39,,,,,,,
1772,A B W TECHNOLOGIES INC,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(360) 618-4400,,,,,,,,,,,,,,True,General Contractor,,https://www.abwtechnologiesinc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:41,,,,,,,
1775,A BEAUTIFUL VIEW,,,CONSTRUCTION CONTRACTOR,,,Spanaway,WA,,(253) 448-2699,,,,,,,,,,,,,,True,General Contractor,,https://www.abeautifulview.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:41,,,,,,,
5286,ADONAY CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(206) 902-0481,,,,,,,,,,,,,,True,General Contractor,,https://www.adonayconstructionll.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:10:20,,,,,,,
2601,A&LB EXCAVATION LLC,,,CONSTRUCTION CONTRACTOR,,,FEDERAL WAY,WA,,(253) 255-2483,,,,,,,,,,,,,,True,General Contractor,,https://www.aandlbexcavationllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:56:50,,,,,,,
3932,ABOVE ALL DRYWALL PTCH RPR SVC,,,CONSTRUCTION CONTRACTOR,,,CONCRETE,WA,,(360) 322-8063,,,,,,,,,,,,,,True,General Contractor,,https://www.abovealldrywallptchr.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:32,,,,,,,
1878,A DA Z PLUMBING SOLUTIONS,,,CONSTRUCTION CONTRACTOR,,,BURLINGTON,WA,,(360) 724-8109,,,,,,,,,,,,,,True,Plumbing,,https://www.adazplumbingsolution.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:12,,,,,,,
1554,A & J QUALITY PAINTING LLC,,,CONSTRUCTION CONTRACTOR,,,PASCO,WA,,(509) 460-8767,,,,,,,,,,,,,,True,Painting,,https://www.aandjqualitypainting.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:34,,,,,,,
1556,A & J REMODELING & HOME REPAIR,,,CONSTRUCTION CONTRACTOR,,,SPANAWAY,WA,,(253) 287-0345,,,,,,,,,,,,,,True,General Contractor,,https://www.aandjremodelingandho.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:36,,,,,,,
1335,9 PINES CREATIVE CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,BELLINGHAM,WA,,(206) 255-9275,,,,,,,,,,,,,,True,General Contractor,,https://www.9pinescreativeconstr.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:50:27,,,,,,,
2739,A+ DRYWALL REPAIR LLC,,,CONSTRUCTION CONTRACTOR,,,OLYMPIA,WA,,(360) 280-2070,,,,,,,,,,,,,,True,General Contractor,,https://www.a+drywallrepairllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:32,,,,,,,
4615,ACE SEAL COATING,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 521-9023,,,,,,,,,,,,,,True,General Contractor,,https://www.acesealcoating.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:06:57,,,,,,,
4224,AC GOLD PAINTING & CARPENTER,,,CONSTRUCTION CONTRACTOR,,,SHELTON,WA,,(360) 545-7132,,,,,,,,,,,,,,True,Painting,,https://www.acgoldpaintingandcar.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:04:59,,,,,,,
3896,ABOVE & BEYOND ASBSTS RMVL LLC,,,CONSTRUCTION CONTRACTOR,,,EDMONDS,WA,,(206) 383-6297,,,,,,,,,,,,,,True,General Contractor,,https://www.aboveandbeyondasbsts.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:20,,,,,,,
2334,A TO Z CUSTOM RMDLNG & CNST,,,CONSTRUCTION CONTRACTOR,,,AUBURN,WA,,(206) 856-8688,,,,,,,,,,,,,,True,General Contractor,,https://www.atozcustomrmdlngandc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:55:30,,,,,,,
5229,ADIV DRYWALL & PAINTING LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 517-0409,,,,,,,,,,,,,,True,Painting,,https://www.adivdrywallandpainti.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:10:03,,,,,,,
1998,A J & R CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,BRUSH PRAIRIE,WA,,(360) 798-2861,,,,,,,,,,,,,,True,General Contractor,,https://www.ajandrconstruction.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:49,,,,,,,
1608,A & M Striping & Maint LLC,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(425) 778-4727,,,,,,,,,,,,,,True,General Contractor,,https://www.aandmstripingandmain.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:51,,,,,,,
3971,ABOVE THE BEST LANDSCAPING INC,,,CONSTRUCTION CONTRACTOR,,,SEQUIM,WA,,(360) 683-1544,,,,,,,,,,,,,,True,General Contractor,,https://www.abovethebestlandscap.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:42,,,,,,,
3970,ABOVE THE BEST LANDSCAPING,,,CONSTRUCTION CONTRACTOR,,,SEQUIM,WA,,(360) 683-1544,,,,,,,,,,,,,,True,General Contractor,,https://www.abovethebestlandscap.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:21,,,,,,,
3903,ABOVE & BEYOND CSTM TIL & QRTZ,,,CONSTRUCTION CONTRACTOR,,,GIG HARBOR,WA,,(360) 440-1980,,,,,,,,,,,,,,True,General Contractor,,https://www.aboveandbeyondcstmti.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:23,,,,,,,
2833,A-1 GARAGE DOORS,,,CONSTRUCTION CONTRACTOR,,,BORING,OR,,(503) 560-4421,,,,,,,,,,,,,,True,General Contractor,,https://www.a-1garagedoors.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:58:01,,,,,,,
2348,A TO Z QUALITY REMODELING,,,CONSTRUCTION CONTRACTOR,,,Bothell,WA,,(206) 380-6498,,,,,,,,,,,,,,True,General Contractor,,https://www.atozqualityremodelin.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:55:34,,,,,,,
1991,A HOFMANN HANDYMAN CORPORATION,,,CONSTRUCTION CONTRACTOR,,,WASHOUGAL,WA,,(435) 503-0322,,,,,,,,,,,,,,True,Handyman,,https://www.ahofmannhandymancorp.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:45,,,,,,,
1613,A & P,,,CONSTRUCTION CONTRACTOR,,,Bremerton,WA,,(360) 265-6978,,,,,,,,,,,,,,True,General Contractor,,https://www.aandp.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:52,,,,,,,
4670,ACHIANGA CONSTRUCTION INC,,,CONSTRUCTION CONTRACTOR,,,KENNEWICK,WA,,(240) 464-4256,,,,,,,,,,,,,,True,General Contractor,,https://www.achiangaconstruction.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:07:14,,,,,,,
1852,A CUT ABOVE EXTERIORS,,,CONSTRUCTION CONTRACTOR,,,PORTLAND,OR,,(503) 643-1121,,,,,,,,,,,,,,True,General Contractor,,https://www.acutaboveexteriors.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:05,,,,,,,
2723,A'S INDOOR CONSTRUCTION  LLC,,,CONSTRUCTION CONTRACTOR,,,PUYALLUP,WA,,(206) 454-9966,,,,,,,,,,,,,,True,General Contractor,,https://www.a'sindoorconstructio.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:28,,,,,,,
915,4 SEASONS ELEC PLBG HTG  & AIR,,,CONSTRUCTION CONTRACTOR,,,MILL CREEK,WA,,(425) 595-0520,,,,,,,,,,,,,,True,General Contractor,,https://www.4seasonselecplbghtga.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:48:21,,,,,,,
1638,A & R PAINTING,,,CONSTRUCTION CONTRACTOR,,,FRIDAY HARBOR,WA,,(360) 298-2582,,,,,,,,,,,,,,True,Painting,,https://www.aandrpainting.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:00,,,,,,,
2361,A TO Z YARD & CLEANING SVC LLC,,,CONSTRUCTION CONTRACTOR,,,BELLINGHAM,WA,,(360) 933-4465,,,,,,,,,,,,,,True,General Contractor,,https://www.atozyardandcleanings.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:55:37,,,,,,,
4044,ABSOLUTE CONCRETE,,,CONSTRUCTION CONTRACTOR,,,BATTLE GROUND,WA,,(360) 687-5946,,,,,,,,,,,,,,True,General Contractor,,https://www.absoluteconcrete.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:04:05,,,,,,,
2012,A J HEATING & A/C,,,ELECTRICAL CONTRACTOR,,,SPOKANE,WA,,(509) 838-6223,,,,,,,,,,,,,,True,HVAC,,https://www.ajheatinganda/c.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:53,,,,,,,
1598,A & M Maintenance,,,CONSTRUCTION CONTRACTOR,,,FEDERAL WAY,WA,,(206) 832-5084,,,,,,,,,,,,,,True,General Contractor,,https://www.aandmmaintenance.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:48,,,,,,,
1590,A & M FLOORCOVERING,,,CONSTRUCTION CONTRACTOR,,,CAMAS,WA,,(360) 921-5195,,,,,,,,,,,,,,True,Flooring,,https://www.aandmfloorcovering.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:45,,,,,,,
3800,ABLE CLEAN UP TECHNOLOGIES INC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 466-5255,,,,,,,,,,,,,,True,General Contractor,,https://www.ablecleanuptechnolog.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:02:52,,,,,,,
5336,ADS POWER WASHING,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 389-2116,,,,,,,,,,,,,,True,General Contractor,,https://www.adspowerwashing.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:10:35,,,,,,,
2823,A-1 ELECTRIC,,,ELECTRICAL CONTRACTOR,,,MOSES LAKE,WA,,(541) 371-8878,,,,,,,,,,,,,,True,Electrical,,https://www.a-1electric.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:58,,,,,,,
2813,A-1 DECORATIVE CONCRETE PROD,,,CONSTRUCTION CONTRACTOR,,,MOSES LAKE,WA,,(509) 855-6981,,,,,,,,,,,,,,True,General Contractor,,https://www.a-1decorativeconcret.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:55,,,,,,,
1123,5 STAR ROOFING & REMODELNG INC,,,CONSTRUCTION CONTRACTOR,,,PORTLAND,OR,,(971) 221-7659,,,,,,,,,,,,,,True,Roofing,,https://www.5starroofingandremod.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:49:24,,,,,,,
2304,A T S INLAND NW LLC,,,ELECTRICAL CONTRACTOR,,,RENTON,WA,,(425) 251-9680,,,,,,,,,,,,,,True,General Contractor,,https://www.atsinlandnwllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:55:21,,,,,,,
2800,A-1 Carpentry LLC,,,CONSTRUCTION CONTRACTOR,,,MONROE,WA,,(425) 346-0577,,,,,,,,,,,,,,True,General Contractor,,https://www.a-1carpentryllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:50,,,,,,,
2799,A-1 BULLDOZING,,,CONSTRUCTION CONTRACTOR,,,SNOHOMISH,WA,,(360) 568-7792,,,,,,,,,,,,,,True,General Contractor,,https://www.a-1bulldozing.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:50,,,,,,,
5217,ADF INTERNATIONAL INC,,,CONSTRUCTION CONTRACTOR,,,Terrebonne,QC,,(954) 323-2221,,,,,,,,,,,,,,True,General Contractor,,https://www.adfinternationalinc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:10:00,,,,,,,
2019,A J'S LANDSCAPING,,,CONSTRUCTION CONTRACTOR,,,OLALLA,WA,,(253) 851-4263,,,,,,,,,,,,,,True,General Contractor,,https://www.aj'slandscaping.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:53:55,,,,,,,
2797,A-1 BUILDERS & ADAPTATIONS,,,CONSTRUCTION CONTRACTOR,,,BELLINGHAM,WA,,(360) 734-5249,,,,,,,,,,,,,,True,General Contractor,,https://www.a-1buildersandadapta.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:50,,,,,,,
2788,A+= FENCE COMPANY,,,CONSTRUCTION CONTRACTOR,,,ENUMCLAW,WA,,(253) 200-7131,,,,,,,,,,,,,,True,General Contractor,,https://www.a+=fencecompany.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:47,,,,,,,
2786,A+ WALLCOVERING LLC,,,CONSTRUCTION CONTRACTOR,,,Mead,WA,,(208) 715-6494,,,,,,,,,,,,,,True,General Contractor,,https://www.a+wallcoveringllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:57:46,,,,,,,
1586,A & M CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 922-9259,,,,,,,,,,,,,,True,General Contractor,,https://www.aandmconstruction.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:45,,,,,,,
1587,A & M CONSTRUCTION COMPANY,,,CONSTRUCTION CONTRACTOR,,,MARYSVILLE,WA,,(425) 422-5560,,,,,,,,,,,,,,True,General Contractor,,https://www.aandmconstructioncom.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:45,,,,,,,
1589,A & M Custom Painting & Co LLC,,,CONSTRUCTION CONTRACTOR,,,POULSBO,WA,,(360) 930-2152,,,,,,,,,,,,,,True,Painting,,https://www.aandmcustompaintinga.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:45,,,,,,,
2440,A&A GENERAL CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,WENATCHEE,WA,,(509) 393-0434,,,,,,,,,,,,,,True,General Contractor,,https://www.aandageneralconstruc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:56:01,,,,,,,
1753,A B CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,LOPEZ ISLAND,WA,,(360) 468-2084,,,,,,,,,,,,,,True,General Contractor,,https://www.abconstructionllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:52:34,,,,,,,
4462,ACCURATE INSTALLATION & DESIGN,,,ELECTRICAL CONTRACTOR,,,EVERETT,WA,,(425) 353-7387,,,,,,,,,,,,,,True,General Contractor,,https://www.accurateinstallation.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:06:12,,,,,,,
738,360 Remodel,,,CONSTRUCTION CONTRACTOR,,,MARYSVILLE,WA,,(253) 335-0553,,,,,,,,,,,,,,True,General Contractor,,https://www.360remodel.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:47:28,,,,,,,
4007,ABRUM LLC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(253) 545-1386,,,,,,,,,,,,,,True,General Contractor,,https://www.abrumllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:54,,,,,,,
3582,ABATEMENT SERVICES OF WA INC,,,CONSTRUCTION CONTRACTOR,,,Beavercreek,OR,,(503) 765-5257,,,,,,,,,,,,,,True,General Contractor,,https://www.abatementservicesofw.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:01:47,,,,,,,
750,360LOCKSMITHING,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 798-1886,,,,,,,,,,,,,,True,General Contractor,,https://www.360locksmithing.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:47:32,,,,,,,
1444,A & C GLASS,,,CONSTRUCTION CONTRACTOR,,,WOODINVILLE,WA,,(425) 489-4050,,,,,,,,,,,,,,True,General Contractor,,https://www.aandcglass.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:51:01,,,,,,,
3611,ABBEY VAN DAM CARPET AND MORE,,,CONSTRUCTION CONTRACTOR,,,MARYSVILLE,WA,,(360) 653-2210,,,,,,,,,,,,,,True,General Contractor,,https://www.abbeyvandamcarpetand.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:01:56,,,,,,,
4997,ACY-DEUCY CRANE SERVICE,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(206) 510-7199,,,,,,,,,,,,,,True,General Contractor,,https://www.acy-deucycraneservic.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:08:53,,,,,,,
4006,ABRISS CORP INC,,,CONSTRUCTION CONTRACTOR,,,BATTLE GROUND,WA,,(360) 772-2213,,,,,,,,,,,,,,True,General Contractor,,https://www.abrisscorpinc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:53,,,,,,,
2880,A-1 ROOFING INC,,,CONSTRUCTION CONTRACTOR,,,OLYMPIA,WA,,(360) 456-3822,,,,,,,,,,,,,,True,Roofing,,https://www.a-1roofinginc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:58:14,,,,,,,
4184,ABUILT,,,CONSTRUCTION CONTRACTOR,,,WENATCHEE,WA,,(509) 899-1914,,,,,,,,,,,,,,True,General Contractor,,https://www.abuilt.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:04:47,,,,,,,
3178,AA G.C LLC,,,CONSTRUCTION CONTRACTOR,,,BRUSH PRAIRIE,WA,,(360) 772-8079,,,,,,,,,,,,,,True,General Contractor,,https://www.aag.cllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:59:45,,,,,,,
2929,A-LEGACY CONSTRUCTION INC,,,CONSTRUCTION CONTRACTOR,,,Pasco,WA,,(509) 585-1229,,,,,,,,,,,,,,True,General Contractor,,https://www.a-legacyconstruction.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:58:30,,,,,,,
3177,AA Flooring LLC,,,CONSTRUCTION CONTRACTOR,,,BONNEY LAKE,WA,,(206) 779-5893,,,,,,,,,,,,,,True,Flooring,,https://www.aaflooringllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:59:45,,,,,,,
4157,ABSOLUTE TOP NOTCH WOODWORKING,,,CONSTRUCTION CONTRACTOR,,,Suquamish,WA,,(360) 337-9068,,,,,,,,,,,,,,True,General Contractor,,https://www.absolutetopnotchwood.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:04:40,,,,,,,
4152,ABSOLUTE TILE,,,CONSTRUCTION CONTRACTOR,,,CLATSKANIE,OR,,(360) 270-7205,,,,,,,,,,,,,,True,General Contractor,,https://www.absolutetile.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:04:38,,,,,,,
3495,AARSETH HOME SPECIALISTS,,,CONSTRUCTION CONTRACTOR,,,BREMERTON,WA,,(425) 870-4336,,,,,,,,,,,,,,True,General Contractor,,https://www.aarsethhomespecialis.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:01:20,,,,,,,
1327,88 WALLS LLC,,,CONSTRUCTION CONTRACTOR,,,BOTHELL,WA,,(425) 382-9402,,,,,,,,,,,,,,True,General Contractor,,https://www.88wallsllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:50:26,,,,,,,
1332,8TH AVE N LLC,,,CONSTRUCTION CONTRACTOR,,,ALGONA,WA,,(253) 797-8076,,,,,,,,,,,,,,True,General Contractor,,https://www.8thavenllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:50:27,,,,,,,
3166,AA CONSTRUCTORS LLC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 228-2203,,,,,,,,,,,,,,True,General Contractor,,https://www.aaconstructorsllc.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 20:59:42,,,,,,,
4002,ABRAM & DAVIS,,,CONSTRUCTION CONTRACTOR,,,PORTLAND,OR,,(503) 235-6105,,,,,,,,,,,,,,True,General Contractor,,https://www.abramanddavis.com,,,,,,,,,,,,,,,,,0.83,,,completed,2025-08-01 21:03:53,,,,,,,
