business_name,phone_number,address_line_1,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
4C CONSTRUCTION LLC,(509) 930-3127,,YAKIMA,WA,,https://www.4cconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:49
ABEL'S GENERAL CONTRACTOR LLC,(425) 323-9100,,STANWOOD,WA,,https://www.abel'sgeneralcontrac.com,0.88,True,General Contractor,completed,2025-08-01 21:02:34
ABEL'S PAINTING LLC,(360) 471-6447,,SUQUAMISH,WA,,https://www.abel'spaintingllc.com,0.88,True,Painting,completed,2025-08-01 21:02:34
ABEL JR CONSTRUCTION/RFNG INC,(253) 283-4673,,TACOMA,WA,,https://www.abeljrconstruction/r.com,0.88,True,General Contractor,completed,2025-08-01 21:02:33
ABEL'S FLOORING,(425) 345-8715,,EVERETT,WA,,https://www.abel'sflooring.com,0.88,True,Flooring,completed,2025-08-01 21:02:34
ABEL GENERAL CONSTRUCTION LLC,(206) 383-8512,,SEATAC,WA,,https://www.abelgeneralconstruct.com,0.88,True,General Contractor,completed,2025-08-01 21:02:31
42 CONSTRUCTION,(330) 209-0354,,SEATTLE,WA,,https://www.42construction.com,0.88,True,General Contractor,completed,2025-08-01 20:48:36
ABEL CONSTRUCTION LLC,(253) 219-7950,,BLACK DIAMOND,WA,,https://www.abelconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:02:31
425 CONSTRUCTION LLC,(425) 922-3618,,SNOHOMISH,WA,,https://www.425constructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:48:37
253 CONSTRUCTION LLC,(253) 948-6544,,PUYALLUP,WA,,https://www.253constructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:46:03
ABEL CONSTRUCTION,(509) 866-1036,,SPOKANE,WA,,https://www.abelconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:02:30
24/7 FLOORING LLC,(253) 486-3230,,MARYSVILLE,WA,,https://www.24/7flooringllc.com,0.88,True,Flooring,completed,2025-08-01 20:45:56
ABD ZAHIT PAINTING,(360) 431-9889,,KELSO,WA,,https://www.abdzahitpainting.com,0.88,True,Painting,completed,2025-08-01 21:02:27
ABCO PAINTING,(360) 531-3286,,QUILCENE,WA,,https://www.abcopainting.com,0.88,True,Painting,completed,2025-08-01 21:02:25
ABDULKAREEM CONSTRUCTION LLC,(509) 217-4945,,SPOKANE VALLEY,WA,,https://www.abdulkareemconstruct.com,0.88,True,General Contractor,completed,2025-08-01 21:02:28
ABC.ORTEGA CONSTRUCTION LLC,(510) 409-2978,,PASCO,WA,,https://www.abc.ortegaconstructi.com,0.88,True,General Contractor,completed,2025-08-01 21:02:24
ABC-HVAC,(253) 217-0634,,TACOMA,WA,,https://www.abc-hvac.com,0.88,True,HVAC,completed,2025-08-01 21:02:24
ABC's Custom Painting LLC,(253) 797-9749,,COVINGTON,WA,,https://www.abc'scustompaintingl.com,0.88,True,Painting,completed,2025-08-01 21:02:22
47 REASONS CONSTRUCTION LLC,(509) 630-4602,,WENATCHEE,WA,,https://www.47reasonsconstructio.com,0.88,True,General Contractor,completed,2025-08-01 20:48:45
ABC TILE & FLOORING LLC,(253) 413-5491,,FEDERAL WAY,WA,,https://www.abctileandflooringll.com,0.88,True,Flooring,completed,2025-08-01 21:02:21
ABC ROOFING CO INC,(503) 786-0616,,CLACKAMAS,OR,,https://www.abcroofingcoinc.com,0.88,True,Roofing,completed,2025-08-01 21:02:18
ABC ROOFING & CONST LLC,(503) 806-2831,,GRESHAM,OR,,https://www.abcroofingandconstll.com,0.88,True,Roofing,completed,2025-08-01 21:02:16
49 NORTH PAINTING,(360) 201-5634,,BELLINGHAM,WA,,https://www.49northpainting.com,0.88,True,Painting,completed,2025-08-01 20:48:46
A C PAINTING LLC,(425) 888-9785,,SNOQUALMIE,WA,,https://www.acpaintingllc.com,0.88,True,Painting,completed,2025-08-01 20:52:56
A&E QUALITY PAINTING LLC,(509) 264-0940,,WENATCHEE,WA,,https://www.aandequalitypainting.com,0.88,True,Painting,completed,2025-08-01 20:56:27
A&E KOBEK HANDYMAN SERVICES,(317) 796-8815,,OLYMPIA,WA,,https://www.aandekobekhandymanse.com,0.88,True,Handyman,completed,2025-08-01 20:56:26
ADY BEST CONSTRUCTION LLC,(206) 919-3017,,BELLEVUE,WA,,https://www.adybestconstructionl.com,0.88,True,General Contractor,completed,2025-08-01 21:26:12
ADVANCED PRO PAINTING LLC,(253) 332-2039,,AUBURN,WA,,https://www.advancedpropaintingl.com,0.88,True,Painting,completed,2025-08-01 21:25:39
ADVANCED QUALITY FLOORING LLC,(360) 356-2823,,Vancouver,WA,,https://www.advancedqualityfloor.com,0.88,True,Flooring,completed,2025-08-01 21:25:40
ADVANCED ROOFING TCHNLGS LLC,(206) 354-1800,,WOODINVILLE,WA,,https://www.advancedroofingtchnl.com,0.88,True,Roofing,completed,2025-08-01 21:25:43
ADVANCED ROOFING/MATERIALS INC,(253) 852-4961,,KENT,WA,,https://www.advancedroofingmater.com,0.88,True,Roofing,completed,2025-08-01 21:25:45
Advantage Construction,(360) 304-3187,,Onalaska,WA,,https://www.advantageconstructio.com,0.88,True,General Contractor,completed,2025-08-01 21:25:57
ADVANTAGE CONSTRUCTION & PAINT,(360) 601-1089,,VANCOUVER,WA,,https://www.advantageconstructio.com,0.88,True,Painting,completed,2025-08-01 21:25:57
ADVANTAGE CONTRACTORS INC,(425) 770-7779,,Arlington,WA,,https://www.advantagecontractors.com,0.88,True,General Contractor,completed,2025-08-01 21:25:57
ADVANTAGE ID CONSTRUCTION LLC,(425) 691-7771,,BLACK DIAMOND,WA,,https://www.advantageidconstruct.com,0.88,True,General Contractor,completed,2025-08-01 21:26:01
ADVENTURES IN REMODELING,(360) 303-1235,,BELLINGHAM,WA,,https://www.adventuresinremodeli.com,0.88,True,General Contractor,completed,2025-08-01 21:26:09
AE CONSTRUCTION LLC,(425) 232-2597,,EVERETT,WA,,https://www.aeconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:13
ADVANCE CONSTRUCTION LLC,(425) 737-4368,,Snohomish,WA,,https://www.advanceconstructionl.com,0.88,True,General Contractor,completed,2025-08-01 21:24:01
AE FINE CONSTRUCTION LLC,(253) 651-2466,,TACOMA,WA,,https://www.aefineconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:26:14
AE GENERAL CONSTRUCTION LLC,(509) 952-6305,,WAPATO,WA,,https://www.aegeneralconstructio.com,0.88,True,General Contractor,completed,2025-08-01 21:26:14
AEA FLOORING INSTALLER LLC,(509) 853-8218,,YAKIMA,WA,,https://www.aeaflooringinstaller.com,0.88,True,Flooring,completed,2025-08-01 21:26:16
AE&I CONSTRUCTION LLC,(360) 209-6818,,Vancouver,WA,,https://www.aeandiconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:26:16
AEDOS CONSTRUCTION LLC,(503) 348-1888,,GRESHAM,OR,,https://www.aedosconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:19
AEG CONSTRUCTION LLC,(253) 878-4783,,TACOMA,WA,,https://www.aegconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:20
AEGISCORP CONSTRUCTION,(253) 455-8629,,SEATTLE,WA,,https://www.aegiscorpconstructio.com,0.88,True,General Contractor,completed,2025-08-01 21:26:22
AEH CONSTRUCTION LLC,(509) 994-1577,,SPOKANE,WA,,https://www.aehconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:22
AEM PLUMBING LLC,(253) 297-0600,,KELSO,WA,,https://www.aemplumbingllc.com,0.88,True,Plumbing,completed,2025-08-01 21:26:23
ADVANCED PLUMBING III LLC,(425) 348-5100,,SNOHOMISH,WA,,https://www.advancedplumbingiiil.com,0.88,True,Plumbing,completed,2025-08-01 21:25:37
ADVANCED PLUMBING II LLC,(425) 348-5100,,SNOHOMISH,WA,,https://www.advancedplumbingiill.com,0.88,True,Plumbing,completed,2025-08-01 21:25:37
ADVANCED PLUMBING & CONST LLC,(503) 241-4945,,VANCOUVER,WA,,https://www.advancedplumbingandc.com,0.88,True,Plumbing,completed,2025-08-01 21:25:36
ADVANCE PAINTING,(360) 417-7532,,PORT ANGELES,WA,,https://www.advancepainting.com,0.88,True,Painting,completed,2025-08-01 21:24:21
ADVANCE ROOFING LLC,(509) 201-4190,,Spokane,WA,,https://www.advanceroofingllc.com,0.88,True,Roofing,completed,2025-08-01 21:24:23
ADVANCE SANDBLASTING/PAINTING,(253) 922-8129,,PUYALLUP,WA,,https://www.advancesandblastingp.com,0.88,True,Painting,completed,2025-08-01 21:24:24
ADVANCED COMM FLOORING INC,(509) 521-6402,,RICHLAND,WA,,https://www.advancedcommflooring.com,0.88,True,Flooring,completed,2025-08-01 21:24:40
ADVANCED CONSTRUCTION SERVICES,(509) 627-4459,,BENTON CITY,WA,,https://www.advancedconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:24:47
Advanced Construction LLC,(425) 750-0464,,Marysville,WA,,https://www.advancedconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:24:47
ADVANCED CONSTRUCTION SVCS INC,(412) 821-9780,,PITTSBURGH,PA,,https://www.advancedconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:24:47
ADVANCED CONSTRUCTION/RMDG LLC,(503) 502-6577,,TROUTDALE,OR,,https://www.advancedconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:24:49
ADVANCED DESIGN & FLOORING LLC,(406) 540-3737,,LOLO,MT,,https://www.advanceddesignandflo.com,0.88,True,Flooring,completed,2025-08-01 21:24:52
ADVANCED ELECTRICAL SRVCS LLC,(360) 659-7454,,ARLINGTON,WA,,https://www.advancedelectricalsr.com,0.88,True,Electrical,completed,2025-08-01 21:24:59
ADVANCED FLOORING,(509) 362-2844,,SPOKANE,WA,,https://www.advancedflooring.com,0.88,True,Flooring,completed,2025-08-01 21:25:08
ADVANCED FLOORING & TILE LLC,(360) 952-1414,,VANCOUVER,WA,,https://www.advancedflooringandt.com,0.88,True,Flooring,completed,2025-08-01 21:25:10
Advanced Flooring Inc,(509) 869-8060,,SPOKANE,WA,,https://www.advancedflooringinc.com,0.88,True,Flooring,completed,2025-08-01 21:25:10
ADVANCED HANDYMAN SERVICES LLC,(360) 931-9337,,VANCOUVER,WA,,https://www.advancedhandymanserv.com,0.88,True,Handyman,completed,2025-08-01 21:25:18
ADVANCED MECHANICAL & PLUMBING,(206) 276-0665,,SEATTLE,WA,,https://www.advancedmechanicalan.com,0.88,True,Plumbing,completed,2025-08-01 21:25:30
ADVANCED PAINTING & REPAIR,(509) 405-0983,,KENNEWICK,WA,,https://www.advancedpaintingandr.com,0.88,True,Painting,completed,2025-08-01 21:25:34
ADVANCED PLUMBING,(509) 529-1349,,COLLEGE PLACE,WA,,https://www.advancedplumbing.com,0.88,True,Plumbing,completed,2025-08-01 21:25:36
AERO CONSTRUCTION LLC,(509) 398-1418,,SPOKANE,WA,,https://www.aeroconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:26
AERP CONSTRUCTION/CONSLTNG LLC,(360) 960-1759,,TENINO,WA,,https://www.aerpconstructioncons.com,0.88,True,General Contractor,completed,2025-08-01 21:26:28
AESTHETIC FLOORING,(941) 276-1154,,BOTHELL,WA,,https://www.aestheticflooring.com,0.88,True,Flooring,completed,2025-08-01 21:26:30
ACORN PAINTING COMPANY,(360) 399-8484,,SEATTLE,WA,,https://www.acornpaintingcompany.com,0.87,True,Painting,completed,2025-08-01 21:07:45
ABB REMODELING LLC,(206) 859-9578,,RENTON,WA,,https://www.abbremodelingllc.com,0.87,True,General Contractor,completed,2025-08-01 21:01:50
A+ HANDYMAN SERVICES,(509) 496-0171,,SPOKANE,WA,,https://www.a+handymanservices.com,0.87,True,Handyman,completed,2025-08-01 20:57:38
A Y NW CONSTRUCTION LLC,(360) 904-9839,,Vancouver,WA,,https://www.aynwconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:55:52
ADAMS CONSTRUCTION LLC,(425) 894-3529,,REDMOND,WA,,https://www.adamsconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 21:09:24
A1 CONSTRUCTION INC,(360) 274-4125,,LONGVIEW,WA,,https://www.a1constructioninc.com,0.87,True,General Contractor,completed,2025-08-01 20:59:07
24 HR CONTRACTORS LLC,(866) 244-7701,,SPOKANE,WA,,https://www.24hrcontractorsllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:52
ADIPOSE CONSTRUCTION LLC,(425) 319-3072,,MONROE,WA,,https://www.adiposeconstructionl.com,0.87,True,General Contractor,completed,2025-08-01 21:10:03
ACN REMODELING,(425) 681-5018,,Bothell,WA,,https://www.acnremodeling.com,0.87,True,General Contractor,completed,2025-08-01 21:07:39
24/7 CONSTRUCTION,(253) 316-9151,,ROY,WA,,https://www.24/7construction.com,0.87,True,General Contractor,completed,2025-08-01 20:45:52
ABOVE PAR PAINTING LLC,(425) 346-1295,,MARYSVILLE,WA,,https://www.aboveparpaintingllc.com,0.87,True,Painting,completed,2025-08-01 21:03:41
A WARRANTY PAINTING,(509) 460-8968,,WATERVILLE,WA,,https://www.awarrantypainting.com,0.87,True,Painting,completed,2025-08-01 20:55:48
ADMIRABLE NW PAINTING LLC,(425) 971-3464,,LAKE STEVENS,WA,,https://www.admirablenwpaintingl.com,0.87,True,Painting,completed,2025-08-01 21:10:14
365 FLOORING STORIES LLC,(971) 205-0530,,Hillsboro,OR,,https://www.365flooringstoriesll.com,0.87,True,Flooring,completed,2025-08-01 20:47:32
A & L CONSTRUCTION,(253) 945-0082,,FEDERAL WAY,WA,,https://www.aandlconstruction.com,0.87,True,General Contractor,completed,2025-08-01 20:51:39
A & A PAINTING SERVICES LLC,(509) 851-8180,,PASCO,WA,,https://www.aandapaintingservice.com,0.87,True,Painting,completed,2025-08-01 20:50:47
AARONS CONSTRUCTION CO LLC,(509) 374-7847,,KENNEWICK,WA,,https://www.aaronsconstructionco.com,0.87,True,General Contractor,completed,2025-08-01 21:01:19
A1 ELECTRICAL SOLUTIONS LLC,(253) 500-8542,,SPANAWAY,WA,,https://www.a1electricalsolution.com,0.87,True,Electrical,completed,2025-08-01 20:59:09
240 CONSTRUCTION LLC,(206) 561-8248,,SEATTLE,WA,,https://www.240constructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:59
ADEPT PDX CONSTRUCTION INC,(971) 228-9797,,BEAVERTON,OR,,https://www.adeptpdxconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:09:55
AF CONSTRUCTION,(360) 982-0089,,AUBURN,WA,,https://www.afconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:26:32
A2 ROOFING & CONSTRUCTION,(253) 254-1460,,REDMOND,WA,,https://www.a2roofingandconstruc.com,0.87,True,Roofing,completed,2025-08-01 20:59:30
AFConstruction LLC,(509) 768-0273,,SPOKANE VALLEY,WA,,https://www.afconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:26:35
AFER PAINTING,(425) 652-4300,,Bothell,WA,,https://www.aferpainting.com,0.88,True,Painting,completed,2025-08-01 21:26:35
AFFIRMAX ROOFING INC,(623) 242-8982,,PHOENIX,AZ,,https://www.affirmaxroofinginc.com,0.88,True,Roofing,completed,2025-08-01 21:26:39
ABILITY ABOUNDS CONSTRUCTION,(360) 809-0036,,SEQUIM,WA,,https://www.abilityaboundsconstr.com,0.87,True,General Contractor,completed,2025-08-01 21:02:46
ABIGAIL CONSTRUCTION,(253) 287-6547,,RENTON,WA,,https://www.abigailconstruction.com,0.87,True,General Contractor,completed,2025-08-01 21:02:45
4 WAYS ROOFING LLC,(425) 350-5731,,EVERETT,WA,,https://www.4waysroofingllc.com,0.87,True,Roofing,completed,2025-08-01 20:48:31
5 STAR NW CONSTRUCTION LLC,(253) 397-9471,,KENT,WA,,https://www.5starnwconstructionl.com,0.87,True,General Contractor,completed,2025-08-01 20:49:23
A-Z HANDYMAN,(425) 239-8597,,EVERETT,WA,,https://www.a-zhandyman.com,0.87,True,Handyman,completed,2025-08-01 20:58:55
2ND GENERATION CONSTRUCTION,(509) 827-9113,,KENNEWICK,WA,,https://www.2ndgenerationconstru.com,0.87,True,General Contractor,completed,2025-08-01 20:46:20
ADLEY CONSTRUCTION LLC,(425) 248-3738,,KENMORE,WA,,https://www.adleyconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 21:10:11
ACR CONSTRUCTION LLC,(425) 346-6264,,MONROE,WA,,https://www.acrconstructionllc.com,0.87,True,General Contractor,completed,2025-08-01 21:07:59
A A A PAINTING,(253) 539-1586,,TACOMA,WA,,https://www.aaapainting.com,0.87,True,Painting,completed,2025-08-01 20:52:22
211 Construction LLC,(425) 789-7471,,STANWOOD,WA,,https://www.211constructionllc.com,0.87,True,General Contractor,completed,2025-08-01 20:45:46
ADRIAN CUSTOM CONSTRUCTION LLC,(425) 770-3831,,WOODINVILLE,WA,,https://www.adriancustomconstruc.com,0.87,True,General Contractor,completed,2025-08-01 21:10:27
ADAMS CUSTOM PAINTING INC,(509) 991-9865,,SPOKANE,WA,,https://www.adamscustompaintingi.com,0.87,True,Painting,completed,2025-08-01 21:09:25
AARON'S PLUMBING LLC,(360) 297-8420,,KINGSTON,WA,,https://www.aaron'splumbingllc.com,0.87,True,Plumbing,completed,2025-08-01 21:01:17
A G A PAINTING,(253) 293-3675,,AUBURN,WA,,https://www.agapainting.com,0.87,True,Painting,completed,2025-08-01 20:53:27
ADVANCE FLOORING LLC,(360) 608-1691,,VANCOUVER,WA,,https://www.advanceflooringllc.com,0.88,True,Flooring,completed,2025-08-01 21:24:17
ADVANCE CONSTRUCTION,(360) 421-3019,,MOUNT VERNON,WA,,https://www.advanceconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:24:01
ADAMS CONSTRUCTION LLC,(253) 355-7769,,RAINIER,WA,,https://www.adamsconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:09:24
AD FLOORING CONTRACTORS LLC,(206) 228-8240,,KENT,WA,,https://www.adflooringcontractor.com,0.88,True,Flooring,completed,2025-08-01 21:08:56
A EXPERT FLOORING LLC,(360) 909-1225,,VANCOUVER,WA,,https://www.aexpertflooringllc.com,0.88,True,Flooring,completed,2025-08-01 20:53:17
AD-TECH CONSTRUCTION,(503) 631-4816,,CLACKAMAS,OR,,https://www.ad-techconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:08:59
A F C WINDOWS & ROOFING INC,(503) 932-7686,,Woodinville,WA,,https://www.afcwindowsandroofing.com,0.88,True,Roofing,completed,2025-08-01 20:53:18
A&A PAINTING SERVICES LLC,(425) 728-9066,,RENTON,WA,,https://www.aandapaintingservice.com,0.88,True,Painting,completed,2025-08-01 20:56:03
A&A GENERAL CONSTRUCTION,(253) 886-6486,,TACOMA,WA,,https://www.aandageneralconstruc.com,0.88,True,General Contractor,completed,2025-08-01 20:56:01
A&A CONSTRUCTION & MORE LLC,(425) 344-4062,,Marysville,WA,,https://www.aandaconstructionand.com,0.88,True,General Contractor,completed,2025-08-01 20:55:58
A&A BROTHERS PAINTING LLC,(360) 904-2405,,VANCOUVER,WA,,https://www.aandabrotherspaintin.com,0.88,True,Painting,completed,2025-08-01 20:55:58
A#1 HANDYMAN,(360) 916-3257,,LONGVIEW,WA,,https://www.a#1handyman.com,0.88,True,Handyman,completed,2025-08-01 20:55:55
AD QUALITY CONSTRUCTION,(509) 581-8185,,PASCO,WA,,https://www.adqualityconstructio.com,0.88,True,General Contractor,completed,2025-08-01 21:08:58
AD Design and Construction INC,(206) 883-3803,,BURIEN,WA,,https://www.addesignandconstruct.com,0.88,True,General Contractor,completed,2025-08-01 21:08:55
Adulam Construction LLC,(206) 586-1553,,Tukwila,WA,,https://www.adulamconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:23:58
A FINE TOUCH PAINTING LLC,(607) 437-3890,,LONG BEACH,WA,,https://www.afinetouchpaintingll.com,0.88,True,Painting,completed,2025-08-01 20:53:23
A Z CONSTRUCTION,(503) 807-4263,,MOUNT ANGEL,OR,,https://www.azconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:55
A FLOORING,(360) 220-1802,,BELLINGHAM,WA,,https://www.aflooring.com,0.88,True,Flooring,completed,2025-08-01 20:53:24
A FOREVER CONSTRUCTION LLC,(253) 531-7627,,TACOMA,WA,,https://www.aforeverconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:53:24
A FRESH COAT PAINTING LLC,(971) 570-0261,,BEAVERTON,OR,,https://www.afreshcoatpaintingll.com,0.88,True,Painting,completed,2025-08-01 20:53:26
A Y S CONSTRUCTION,(253) 282-6031,,SEATAC,WA,,https://www.aysconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:54
A Y S CONSTRUCTION,(660) 620-0059,,VANCOUVER,WA,,https://www.aysconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:54
A Y E G FLOORING INSTALLER LLC,(509) 853-8478,,YAKIMA,WA,,https://www.ayegflooringinstalle.com,0.88,True,Flooring,completed,2025-08-01 20:55:52
A WATKINS CONSTRUCTION LLC,(206) 455-4023,,PORT ANGELES,WA,,https://www.awatkinsconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:49
AD3 PROFESSIONAL PAINTING,(321) 403-7809,,Shadle Garland,WA,,https://www.ad3professionalpaint.com,0.88,True,Painting,completed,2025-08-01 21:08:59
ADA Boomer Construction Inc,(509) 292-6414,,SELAH,WA,,https://www.adaboomerconstructio.com,0.88,True,General Contractor,completed,2025-08-01 21:09:01
A&A ROOFING SERVICES,(509) 572-8428,,KENNEWICK,WA,,https://www.aandaroofingservices.com,0.88,True,Roofing,completed,2025-08-01 20:56:04
A&A STEEL CONSTRUCTION LLC,(425) 789-4821,,MARYSVILLE,WA,,https://www.aandasteelconstructi.com,0.88,True,General Contractor,completed,2025-08-01 20:56:06
A&E ELITE CONSTRUCTION LLC,(206) 600-8396,,Marysville,WA,,https://www.aandeeliteconstructi.com,0.88,True,General Contractor,completed,2025-08-01 20:56:23
ADAMS CONSTRUCTION ENTERP LLC,(360) 914-0286,,OAK HARBOR,WA,,https://www.adamsconstructionent.com,0.88,True,General Contractor,completed,2025-08-01 21:09:22
A&D HOME REMODELING LLC,(206) 294-8154,,RENTON,WA,,https://www.aanddhomeremodelingl.com,0.88,True,General Contractor,completed,2025-08-01 20:56:18
A CRANE CONSTRUCTION SLTNS LLC,(425) 572-2228,,WOODINVILLE,WA,,https://www.acraneconstructionsl.com,0.88,True,General Contractor,completed,2025-08-01 20:53:03
ADAMS CONSTRUCTION 365 LLC,(323) 747-0692,,BELLEVUE,WA,,https://www.adamsconstruction365.com,0.88,True,General Contractor,completed,2025-08-01 21:09:22
ADAMS & BOGLE CONSTRUCTION LLC,(503) 607-4548,,VANCOUVER,WA,,https://www.adamsandbogleconstru.com,0.88,True,General Contractor,completed,2025-08-01 21:09:18
A&D BROS CONSTRUCTION LLC,(509) 855-3751,,MOSES LAKE,WA,,https://www.aanddbrosconstructio.com,0.88,True,General Contractor,completed,2025-08-01 20:56:15
A&C PIPKIN CONSTRUCTION LLC,(253) 232-0702,,PUYALLUP,WA,,https://www.aandcpipkinconstruct.com,0.88,True,General Contractor,completed,2025-08-01 20:56:15
ADAM RAINER CONSTRUCTION,(509) 675-6363,,COLVILLE,WA,,https://www.adamrainerconstructi.com,0.88,True,General Contractor,completed,2025-08-01 21:09:10
A D B Construction,(206) 459-1355,,BAINBRIDGE ISLAND,WA,,https://www.adbconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:53:08
A&C CONSTRUCTION & EXCAVTN LLC,(253) 561-2492,,BONNEY LAKE,WA,,https://www.aandcconstructionand.com,0.88,True,General Contractor,completed,2025-08-01 20:56:12
A D E PAINTING LLC,(206) 856-6836,,FEDERAL WAY,WA,,https://www.adepaintingllc.com,0.88,True,Painting,completed,2025-08-01 20:53:09
Adam Laneer Construction Inc,(360) 915-8073,,OLYMPIA,WA,,https://www.adamlaneerconstructi.com,0.88,True,General Contractor,completed,2025-08-01 21:09:09
ADAM LAKE CONSTRUCTION,(206) 300-2032,,EVERETT,WA,,https://www.adamlakeconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:09:09
ADAM J WALDRON CONSTRUCTION,(360) 391-7434,,SEDRO WOOLLEY,WA,,https://www.adamjwaldronconstruc.com,0.88,True,General Contractor,completed,2025-08-01 21:09:07
ADAM FLOORING & CONSTRACTION,(443) 854-9872,,TACOMA,WA,,https://www.adamflooringandconst.com,0.88,True,Flooring,completed,2025-08-01 21:09:07
A&B HOME REPAIR & PAINTING,(206) 724-6546,,ARLINGTON,WA,,https://www.aandbhomerepairandpa.com,0.88,True,Painting,completed,2025-08-01 20:56:09
A&B CONSTRUCTION,(253) 886-0986,,PUYALLUP,WA,,https://www.aandbconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:56:07
AD Construction,(360) 421-5971,,MOUNT VERNON,WA,,https://www.adconstruction.com,0.88,True,General Contractor,completed,2025-08-01 21:08:53
AD & J CONSTRUCTION LLC,(509) 828-0443,,SPOKANE,WA,,https://www.adandjconstructionll.com,0.88,True,General Contractor,completed,2025-08-01 21:08:53
ACUYSER ROOFING,(206) 354-6225,,SEATTLE,WA,,https://www.acuyserroofing.com,0.88,True,Roofing,completed,2025-08-01 21:08:52
A TO Z HOME REMODELING LLC,(206) 915-8071,,RENTON,WA,,https://www.atozhomeremodelingll.com,0.88,True,General Contractor,completed,2025-08-01 20:55:31
ABV CONSTRUCTION LLC,(206) 822-1961,,Kent,WA,,https://www.abvconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 21:04:50
2 CREEKS CONSTRUCTION LLC,(360) 949-6688,,VANCOUVER,WA,,https://www.2creeksconstructionl.com,0.88,True,General Contractor,completed,2025-08-01 20:45:34
2 DIRTY CONSTRUCTION,(253) 720-4091,,PUYALLUP,WA,,https://www.2dirtyconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:45:34
2 DOG CONSTRUCTION INC,(509) 993-1745,,CHENEY,WA,,https://www.2dogconstructioninc.com,0.88,True,General Contractor,completed,2025-08-01 20:45:34
A TO Z CUSTOM REMODELING LLC,(206) 856-8688,,FEDERAL WAY,WA,,https://www.atozcustomremodeling.com,0.88,True,General Contractor,completed,2025-08-01 20:55:30
A TO Z CUSTOM PAINTING INC,(360) 521-0438,,Vancouver,WA,,https://www.atozcustompaintingin.com,0.88,True,Painting,completed,2025-08-01 20:55:30
A TO Z CONSTRUCTION PRO LLC,(425) 931-0015,,LYNNWOOD,WA,,https://www.atozconstructionprol.com,0.88,True,General Contractor,completed,2025-08-01 20:55:28
A TO Z CONSTRUCTION LLC,(206) 423-7649,,BURIEN,WA,,https://www.atozconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:55:27
ACTION ROOTER & PLUMBING SVC,(509) 728-2567,,YAKIMA,WA,,https://www.actionrooterandplumb.com,0.88,True,Plumbing,completed,2025-08-01 21:08:32
A T P CONSTRUCTION LLC,(509) 301-4749,,WALLA WALLA,WA,,https://www.atpconstructionllc.com,0.88,True,General Contractor,completed,2025-08-01 20:55:19
A K CONSTRUCTION & EXCAVTN LLC,(509) 370-5692,,LIBERTY LAKE,WA,,https://www.akconstructionandexc.com,0.88,True,General Contractor,completed,2025-08-01 20:53:56
A T Flooring,(253) 334-1578,,COVINGTON,WA,,https://www.atflooring.com,0.88,True,Flooring,completed,2025-08-01 20:55:19
A T CONSTRUCTION,(509) 993-8365,,SPOKANE,WA,,https://www.atconstruction.com,0.88,True,General Contractor,completed,2025-08-01 20:55:18
